trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
784,2,-6,62,1,fault,00000000,57249708bc3602d680015937a428587e,0x08972457,0xd60236bc,0x37590180,0x7e5828a4,a42000568420011e,a420005680000016,4,4;5;6;7,04;20;01;08
785,2,-6,62,1,fault,00000000,c544e5a575bc7e608c5bf4e77de928d2,0xa5e544c5,0x607ebc75,0xe7f45b8c,0xd228e97d,75a82840c518b045,75a8284004187460,3,4;6;7,c1;c4;25
786,2,-6,62,1,fault,00000000,f567d5c72e8b513064c1b1c09ba5e036,0xc7d567f5,0x30518b2e,0xc0b1c164,0x36e0a59b,0a814030d1e540c6,0a81403024811100,4,4;5;6;7,f5;64;51;c6
787,2,-6,62,1,p_ack_failed,00000000,c3121a57740f551a0316d104607d3d97,0x571a12c3,0x1a550f74,0x04d11603,0x973d7d60,600d151243045913,,0,,
788,2,-6,62,1,normal,00000000,1667fa9b0941635e54d0a46b1952836d,0x9bfa6716,0x5e634109,0x6ba4d054,0x6d835219,0940034c04420248,0940034c04420248,0,,
789,2,-6,62,1,normal,00000000,829156964e2c1f8659debb27e2354a3f,0x96569182,0x861f2c4e,0x27bbde59,0x3f4a35e2,42240a06ca8d4b16,42240a06ca8d4b16,0,,
790,2,-6,62,1,fault,00000000,0b4b3866669266bf6ad846e6a1ed06d9,0x66384b0b,0xbf669266,0xe646d86a,0xd906eda1,2080069969914680,20800699629046a6,3,4;5;7,0b;01;26
791,2,-6,62,1,fault,00000000,350282b5c77d847b98a354b4c36299f7,0xb5820235,0x7b847dc7,0xb454a398,0xf79962c3,c360807391218431,c360807380210430,3,4;6;7,11;80;01
792,2,-6,62,1,fault,00000000,60bd1ec626556b2e4c4301134fca38c9,0xc61ebd60,0x2e6b5526,0x1301434c,0xc938ca4f,0640280804c819c0,0640280804410102,3,5;6;7,89;18;c2
793,2,-6,62,1,fault,00000000,c1b7a6c7249c02e194053679538e6a87,0xc7a6b7c1,0xe1029c24,0x79360594,0x876a8e53,008c0281c58706a7,24100060309c12d9,8,0;1;2;3;4;5;6;7,24;9c;02;e1;f5;1b;14;7e
794,2,-6,62,1,normal,00000000,91995bd94687a08b3420503a375ab59b,0xd95b9991,0x8ba08746,0x3a502034,0x9bb55a37,0602a08b0518418b,0602a08b0518418b,0,,
