width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
-46,-41,64,1,normal,010716050d031201,010716050d031201,0,
-46,-40,63,1,normal,010716050d031201,010716050d031201,0,
-46,-40,64,1,normal,010716050d031201,010716050d031201,0,
-46,-39,63,1,normal,010716050d031201,010716050d031201,0,
-46,-39,64,1,normal,010716050d031201,010716050d031201,0,
-46,-38,63,1,normal,010716050d031201,010716050d031201,0,
-46,-38,64,1,normal,010716050d031201,010716050d031201,0,
-46,-37,63,1,normal,010716050d031201,010716050d031201,0,
-46,-37,64,1,normal,010716050d031201,010716050d031201,0,
-46,-36,63,1,normal,010716050d031201,010716050d031201,0,
-46,-36,64,1,normal,010716050d031201,010716050d031201,0,
-46,-35,63,1,normal,010716050d031201,010716050d031201,0,
-46,-35,64,1,normal,010716050d031201,010716050d031201,0,
-46,-34,63,1,normal,010716050d031201,010716050d031201,0,
-46,-34,64,1,normal,010716050d031201,010716050d031201,0,
-46,-33,63,1,normal,010716050d031201,010716050d031201,0,
-46,-33,64,1,normal,010716050d031201,010716050d031201,0,
-46,-32,63,1,normal,010716050d031201,010716050d031201,0,
-46,-32,64,1,normal,010716050d031201,010716050d031201,0,
-46,-31,63,1,normal,010716050d031201,010716050d031201,0,
-46,-31,64,1,normal,010716050d031201,010716050d031201,0,
-46,-30,63,1,normal,010716050d031201,010716050d031201,0,
-46,-30,64,1,normal,010716050d031201,010716050d031201,0,
-46,-29,63,1,normal,010716050d031201,010716050d031201,0,
