trial,width,offset,ext_offset,glitch_repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
32,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-28,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-27,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-26,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-25,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-24,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-23,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-22,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
49,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
50,1,-21,64,1,normal,010607050d020301,010607050d020301,0,
1,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
2,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
3,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
4,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
5,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
6,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
7,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
8,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
9,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
10,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
11,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
12,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
13,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
14,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
15,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
16,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
17,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
18,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
19,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
20,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
21,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
22,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
23,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
24,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
25,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
26,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
27,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
28,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
29,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
30,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
31,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
32,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
33,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
34,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
35,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
36,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
37,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
38,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
39,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
40,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
41,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
42,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
43,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
44,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
45,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
46,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
47,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
48,1,-10,64,1,normal,010607050d020301,010607050d020301,0,
