trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
11,2,-3,63,10,normal,1b76806f,ca192d7eb88efb6a79a36ba53ec33005,0x7e2d19ca,0x6afb8eb8,0xa56ba379,0x0530c33e,23f4b06f61f4e26f,23f4b06f61f4e26f,0,,
12,2,-3,63,10,normal,c66d0343,1c4575516c4f7e2e291949018b71fd64,0x5175451c,0x2e7e4f6c,0x01491929,0x64fd718b,ce2c7f67ee247f02,ce2c7f67ee247f02,0,,
13,2,-3,63,10,fault,c3a8b6cb,de5d037d7fdea474a9f26832eaa70a4e,0x7d035dde,0x74a4de7f,0x3268f2a9,0x4e0aa7ea,a92eb68fa82f9487,de5d037da01bdeb5,8,0;1;2;3;4;5;6;7,77;73;b5;f2;08;34;4a;32
14,2,-3,63,10,fault,9ec2145f,fae2451307359cb773649cd4254a54c5,0x1345e2fa,0xb79c3507,0xd49c6473,0xc5544a25,9bc200dacfc4c8da,00000000cfc4c8da,3,0;1;3,9b;c2;da
15,2,-3,63,10,fault,e742966e,d3fc75997be178da2a38ee0200af80f5,0x9975fcd3,0xda78e17b,0x02ee382a,0xf580af00,e7e396becff69afd,7b40780a53f974d8,8,0;1;2;3;4;5;6;7,9c;a3;ee;b4;9c;0f;ee;25
16,2,-3,63,10,fault,0db3788a,9e6091ee61019031c5109aaf13a5fc23,0xee91609e,0x31900161,0xaf9a10c5,0x23fca513,0cb2e8abda93e827,0000000020119a30,8,0;1;2;3;4;5;6;7,0c;b2;e8;ab;fa;82;72;17
17,2,-3,63,10,fault,7bb6f828,15801f2ee0dd68c8f0df80dfd1d6241e,0x2e1f8015,0xc868dde0,0xdf80dff0,0x1e24d6d1,bb62d8209a6bfce0,000000009a6bfce0,4,0;1;2;3,bb;62;d8;20
18,2,-3,63,10,no_response,9543eb50,b596051325871262ea03558240faa243,0x130596b5,0x62128725,0x825503ea,0x43a2fa40,95c1e91215d0fe53,,0,,
19,2,-3,63,10,normal,7dcb108a,541907be73ca6f54745c137f4035f338,0xbe071954,0x546fca73,0x7f135c74,0x38f33540,3dcb739a198a13d8,3dcb739a198a13d8,0,,
20,2,-3,63,10,fault,fe9a82da,12be01e4cc9e0b1f60eb5be5dcf22939,0xe401be12,0x1f0b9ecc,0xe55beb60,0x3929f2dc,32088bc3ae08891b,00aa01e4ee2883fa,8,0;1;2;3;4;5;6;7,32;a2;8a;27;40;20;0a;e1
21,2,-3,63,10,fault,759eeef1,fa23fab2d2004469fbca4c5ecf3cbbaf,0xb2fa23fa,0x694400d2,0x5e4ccafb,0xafbb3ccf,b79eeed897bc5809,c2000029fa024812,8,0;1;2;3;4;5;6;7,75;9e;ee;f1;6d;be;10;1b
22,2,-3,63,10,normal,f911c832,4c6ac1cab781233c94f7b6c953421dbd,0xcac16a4c,0x3c2381b7,0xc9b6f794,0xbd1d4253,ea11c90e29b06b7a,ea11c90e29b06b7a,0,,
23,2,-3,63,10,fault,50bcb6c8,055b25a3cdd69d002656c0a2573dabd2,0xa3255b05,0x009dd6cd,0xa2c05626,0xd2ab3d57,15a83fc855a117e8,45148900cdd69d00,8,0;1;2;3;4;5;6;7,50;bc;b6;c8;98;77;8a;e8
24,2,-3,63,10,no_response,587af328,44b40f04481e98568d0fb0acaa11a1c1,0x040fb444,0x56981e48,0xacb00f8d,0xc1a111aa,506a736854606228,,0,,
25,2,-3,63,10,fault,87f704c9,4251aabc44c565b53fcc84e62ecb5904,0xbcaa5142,0xb565c544,0xe684cc3f,0x0459cb2e,833645cd833288cd,04c1410406850ca0,8,0;1;2;3;4;5;6;7,87;f7;04;c9;85;b7;84;6d
26,2,-3,63,10,no_response,7a7b1ab4,6b487abcb7dd918f352b3010bd1fedbd,0xbc7a486b,0x8f91ddb7,0x10302b35,0xbded1fbd,cf669b3947725218,,0,,
27,2,-3,63,10,fault,04466410,113f01a89c78053d21b9594901f7c4c2,0xa8013f11,0x3d05789c,0x4959b921,0xc2c4f701,0436601004706491,0070040004466410,6,0;1;2;3;5;7,04;46;64;10;36;81
28,2,-3,63,10,fault,cf5aa93f,ed3a37aa09c34a99f159e10a4e753dd1,0xaa373aed,0x994ac309,0x0ae159f1,0xd13d754e,c71ba1ae6333fdbd,08410891ce1be937,8,0;1;2;3;4;5;6;7,cf;5a;a9;3f;ad;28;14;8a
29,2,-3,63,10,normal,dc148942,3abc2326c64676af036a7a2628267b95,0x2623bc3a,0xaf7646c6,0x267a6a03,0x957b2628,dc12fbc7f45afa46,dc12fbc7f45afa46,0,,
30,2,-3,63,10,no_response,163b97ce,fe58441326fa09c991817841df93c4b8,0x134458fe,0xc909fa26,0x41788191,0xb8c493df,10a9974658ab9b9e,,0,,
31,2,-3,63,10,no_response,29a3b69f,d5d60e299aa9c2c033caeed94922e1e0,0x290ed6d5,0xc0c2a99a,0xd9eeca33,0xe0e12249,2183765f6beb7a76,,0,,
32,2,-3,63,10,normal,1a91ceb0,f839cb35bd9709ab6468bd8e1ea897c6,0x35cb39f8,0xab0997bd,0x8ebd6864,0xc697a81e,0611cf324691cd3a,0611cf324691cd3a,0,,
33,2,-3,63,10,no_response,3cae129b,7ad959991023c4bb7b3d334e5441da39,0x9959d97a,0xbbc42310,0x4e333d7b,0x39da4154,2cafd2a206d75b80,,0,,
34,2,-3,63,10,fault,d8a72fb6,76ae1568b2e5d5780f6e708a9aab4cf5,0x6815ae76,0x78d5e5b2,0x8a706e0f,0xf54cab9a,4a066bc6ce476bd6,76ae1568f1e74f14,8,0;1;2;3;4;5;6;7,3c;a8;7e;ae;3f;a0;24;c2
35,2,-3,63,10,fault,cc05359e,ad9206b828636af16d20fd5b48a1ec9e,0xb80692ad,0xf16a6328,0x5bfd206d,0x9eeca148,c4245d0ec1a55d4f,c4245d0ec92559d7,4,4;5;6;7,08;80;04;98
36,2,-3,63,10,normal,55bd514f,e7454394f560bbfc34e2c1fa42c909d2,0x944345e7,0xfcbb60f5,0xfac1e234,0xd209c942,15fd589f07dc90b7,15fd589f07dc90b7,0,,
37,2,-3,63,10,no_response,760bd3c4,9e365f69301f3f73c7f5c614e4c9a9bc,0x695f369e,0x733f1f30,0x14c6f5c7,0xbca9c9e4,5602faf4742a9afc,,0,,
38,2,-3,63,10,no_response,e2450562,3f1aaca9773b104227d69a65b5d67f9a,0xa9ac1a3f,0x42103b77,0x659ad627,0x9a7fd6b5,d7571560d757b18b,,0,,
39,2,-3,63,10,no_response,0501af56,ea65189186b7dda7e0f8496cf915d2ee,0x911865ea,0xa7ddb786,0x6c49f8e0,0xeed215f9,85147ff08dd4fef2,,0,,
40,2,-3,63,10,no_response,50ef100b,d1c99d9597629e5e9bcd9ebf73c31804,0x959dc9d1,0x5e9e6297,0xbf9ecd9b,0x0418c373,43ad080f03a70a84,,0,,
41,2,-3,63,10,fault,0de380e9,d9e56ae3b0b573888cfd2c22254d6fe7,0xe36ae5d9,0x8873b5b0,0x222cfd8c,0xe76f4d25,2de6e36904f6e228,2005638004f6e228,4,0;1;2;3,0d;e3;80;e9
42,2,-3,63,10,fault,d3733b89,43ee7a5cf14d55a03e6a2c8742c3c90b,0x5c7aee43,0xa0554df1,0x872c6a3e,0x0bc9c342,93327a89a3935f05,40414100ce0aca70,8,0;1;2;3;4;5;6;7,d3;73;3b;89;6d;99;95;75
43,2,-3,63,10,fault,8d2aab8c,7ab6ea6ac59aa3a4aa8d9cbec1d40ed1,0x6aeab67a,0xa4a39ac5,0xbe9c8daa,0xd10ed4c1,4cbaa90c67b2a942,0000000067b2a942,4,0;1;2;3,4c;ba;a9;0c
44,2,-3,63,10,normal,453827a0,8120897b41d0dfe119095f2067b6a916,0x7b892081,0xe1dfd041,0x205f0919,0x16a9b667,04a8aea04418f8b2,04a8aea04418f8b2,0,,
45,2,-3,63,10,no_response,49f13b32,f6d3b80898f33dba8c989b2e5a0df3ab,0x08b8d3f6,0xba3df398,0x2e9b988c,0xabf30d5a,51f00a9817f00a18,,0,,
46,2,-3,63,10,normal,3f04f9c6,da8225864bc57532ff59add7ecfe7efc,0x862582da,0x3275c54b,0xd7ad59ff,0xfc7efeec,77c08df666c7ddd6,77c08df666c7ddd6,0,,
47,2,-3,63,10,no_response,7524a6ff,99d6180ae5eb74f8dbc6bc9791a9d1d5,0x0a18d699,0xf874ebe5,0x97bcc6db,0xd5d1a991,f48df62fbca09a6d,,0,,
48,2,-3,63,10,fault,7bba89f8,0666361669cdb668df61df9776196ffa,0x16366606,0x68b6cd69,0x97df61df,0xfa6f1976,1bb3af90329b2ffc,06663616a4bb666b,8,0;1;2;3;4;5;6;7,1d;d5;99;86;96;20;49;97
49,2,-3,63,10,no_response,867f3409,c99487747895f86f4bbf4caffa3a8bd9,0x748794c9,0x6ff89578,0xaf4cbf4b,0xd98b3afa,fe6fbc404f6efb52,,0,,
50,2,-3,63,10,normal,cca87999,227ae3631772504e4c252b4acc237e5d,0x63e37a22,0x4e507217,0x4a2b254c,0x5d7e23cc,c88a29d5c88a38d0,c88a29d5c88a38d0,0,,
51,2,-3,63,10,no_response,c8579fcd,2a9015c326549a5269b838b1634a3527,0xc315902a,0x529a5426,0xb138b869,0x27354a63,ea178fcfe2d7825f,,0,,
52,2,-3,63,10,fault,75d27a43,ad9bdc05f6dded35cd0469d64d419451,0x05dc9bad,0x35edddf6,0xd66904cd,0x5194414d,3193fe5231d7cf52,4441841136d810a1,8,0;1;2;3;4;5;6;7,75;d2;7a;43;07;0f;df;f3
53,2,-3,63,10,fault,12f9e24b,54ed505f6c73b5b2d0ed855c1aeee7e1,0x5f50ed54,0xb2b5736c,0x5c85edd0,0xe1e7ee1a,1a9b47eb12992746,54ed505f8215270a,7,0;1;2;3;4;5;7,4e;76;17;b4;90;8c;4c
54,2,-3,63,10,normal,df0cb859,1b3358371f8cba2f13881841efe11163,0x3758331b,0x2fba8c1f,0x41188813,0x6311e1ef,d08ca87ad4a5a87a,d08ca87ad4a5a87a,0,,
55,2,-3,63,10,fault,e3ce46d9,ae9a4a8b92558154e1cb785898d8e3f0,0x8b4a9aae,0x54815592,0x5878cbe1,0xf0e3d898,739ec7894b9d4c01,90508150eb170409,8,0;1;2;3;4;5;6;7,e3;ce;46;d9;a0;8a;48;08
56,2,-3,63,10,normal,e9560ff2,d2c7d07deffb5c7cae78d3e3210cfb59,0x7dd0c7d2,0x7c5cfbef,0xe3d378ae,0x59fb0c21,c85e57aac56a5faa,c85e57aac56a5faa,0,,
57,2,-3,63,10,fault,71ec2e59,abcc1d19ac951f99c47de7ef31ee25de,0x191dccab,0x991f95ac,0xefe77dc4,0xde25ee31,51682bc1547929c1,20840598804c0509,8,0;1;2;3;4;5;6;7,71;ec;2e;59;d4;35;2c;c8
58,2,-3,63,10,no_response,e4b931ff,e64062078df0d52592db7bfaf6de589c,0x076240e6,0x25d5f08d,0xfa7bdb92,0x9c58def6,606961fb006942d9,,0,,
59,2,-3,63,10,fault,1e27dd79,ad9c5173c4a2e4a4fd3adb1ed2f24580,0x73519cad,0xa4e4a2c4,0x1edb3afd,0x8045f2d2,de8599f9f78d0d6f,c0a24480ad185112,8,0;1;2;3;4;5;6;7,1e;27;dd;79;5a;95;5c;7d
60,2,-3,63,10,no_response,f81b6f86,b8d4dce654a8988dc6d1963b84247364,0xe6dcd4b8,0x8d98a854,0x3b96d1c6,0x64732484,fc3b7f82bc4f3bc9,,0,,
61,2,-3,63,10,normal,ae5fdb57,74122643f2af2195e16af39770901be7,0x43261274,0x9521aff2,0x97f36ae1,0xe71b9070,dedfdad25e67da82,dedfdad25e67da82,0,,
62,2,-3,63,10,no_response,d812efca,aa1ddf6a861c9eb3c9319929e596b1bf,0x6adf1daa,0xb39e1c86,0x299931c9,0xbfb196e5,5c067f7970077fe9,,0,,
63,2,-3,63,10,normal,77ef383a,152c93013aad51fc7d9e67ad85c45cba,0x01932c15,0xfc51ad3a,0xad679e7d,0xba5cc485,776b68825f6b6a97,776b68825f6b6a97,0,,
64,2,-3,63,10,normal,60a63c56,2e4dd2c1ca88566d39f30dac2e896389,0xc1d24d2e,0x6d5688ca,0xac0df339,0x8963892e,6a2e7e5f6e6e7a7b,6a2e7e5f6e6e7a7b,0,,
65,2,-3,63,10,no_response,7178e74d,0fcb5a86df59b7fdd21a020eaaad43ea,0x865acb0f,0xfdb759df,0x0e021ad2,0xea43adaa,fb71e4a5abe3a5c5,,0,,
66,2,-3,63,10,no_response,86ce5aa9,b8e87182e1c509e34f903b66f34efa0c,0x8271e8b8,0xe309c5e1,0x663b904f,0x0cfa4ef3,678a52a97f8612c9,,0,,
67,2,-3,63,10,normal,ce6d3cdc,afdaffb84cc951571a603dfa84d9f7a0,0xb8ffdaaf,0x5751c94c,0xfa3d601a,0xa0f7d984,caa46ddc48b5e796,caa46ddc48b5e796,0,,
68,2,-3,63,10,normal,11f14a45,4bcc5ae508427a12a63186b9c6f2456d,0xe55acc4b,0x127a4208,0xb98631a6,0x6d45f2c6,11b30a4551310a91,11b30a4551310a91,0,,
69,2,-3,63,10,normal,d8afb2e1,1f395da842b86b725d0705002b21c94b,0xa85d391f,0x726bb842,0x0005075d,0x4bc9212b,da8ffba38e8fffe9,da8ffba38e8fffe9,0,,
70,2,-3,63,10,fault,80768297,b906ba1b9caf18e4e902acc52486f4c6,0x1bba06b9,0xe418af9c,0xc5ac02e9,0xc6f48624,84f0925381709250,00000000a804b8c6,8,0;1;2;3;4;5;6;7,84;f0;92;53;29;74;2a;96
71,2,-3,63,10,fault,826e450c,8c113599651b742e0ab1cd4a994350c2,0x9935118c,0x2e741b65,0x4acdb10a,0xc2504399,836d150e026f148e,8c11359967bbbc6c,8,0;1;2;3;4;5;6;7,0f;7c;20;97;65;d4;a8;e2
72,2,-3,63,10,normal,5ef6d988,68a0177b665028883d970d7bc377f3b5,0x7b17a068,0x88285066,0x7b0d973d,0xb5f377c3,1ca6f9081246c7ca,1ca6f9081246c7ca,0,,
73,2,-3,63,10,normal,d5259b8d,fe2b732493e798c239e8ec69f29b2f24,0x24732bfe,0xc298e793,0x69ece839,0x242f9bf2,47a6938d0ee650c9,47a6938d0ee650c9,0,,
74,2,-3,63,10,no_response,7a29e9f0,417e40943e8df29f57624bab6ad6d928,0x94407e41,0x9ff28d3e,0xab4b6257,0x28d9d66a,50ad39f86d1dabfb,,0,,
75,2,-3,63,10,no_response,698dca7c,a96a1ae9010e546c186a6c65aa4d43bc,0xe91a6aa9,0x6c540e01,0x656c6a18,0xbc434daa,69818a50c9a584d1,,0,,
76,2,-3,63,10,no_response,6c57a15c,90d7ee65d255cf20f48aadd704b24d4a,0x65eed790,0x20cf55d2,0xd7ad8af4,0x4a4db204,6c47ec5c2c47cc59,,0,,
77,2,-3,63,10,normal,b00c031e,045b3ba658dffd0d00241fe29c947070,0xa63b5b04,0x0dfddf58,0xe21f2400,0x7070949c,a898731eb418359c,a898731eb418359c,0,,
78,2,-3,63,10,no_response,0afdefdc,2d27a1b89a58e130819cab9211e6cb94,0xb8a1272d,0x30e1589a,0x92ab9c81,0x94cbe611,1abd2ecc8ac76ecc,,0,,
79,2,-3,63,10,normal,55b189ab,c224e48972d1939c4e0d7b179391b2cb,0x89e424c2,0x9c93d172,0x177b0d4e,0xcbb29193,47201b23d7b45a37,47201b23d7b45a37,0,,
80,2,-3,63,10,fault,a994c569,25fe9fde77e8707eee1dfa37e9c421e4,0xde9ffe25,0x7e70e877,0x37fa1dee,0xe421c4e9,c854e50dca442e8d,61c02064241c9a16,8,0;1;2;3;4;5;6;7,a9;94;c5;69;ee;58;b4;9b
81,2,-3,63,10,normal,4d4c648b,aaa3ea67c42308350527071764f86378,0x67eaa3aa,0x350823c4,0x17072705,0x7863f864,096c64bb69ec04f9,096c64bb69ec04f9,0,,
82,2,-3,63,10,fault,31fb16ef,20f2cf96147b7feea51de87fb70f61d5,0x96cff220,0xee7f7b14,0x7fe81da5,0xd5610fb7,25f0772b35f0f703,00701e2a3072df96,8,0;1;2;3;4;5;6;7,25;80;69;01;05;82;28;95
83,2,-3,63,10,fault,02058c51,c496d71d11a482a9b3595c676298e408,0x1dd796c4,0xa982a411,0x675c59b3,0x08e49862,02850c59d3851c7d,0080800880105405,8,0;1;2;3;4;5;6;7,02;05;8c;51;53;95;48;78
84,2,-3,63,10,normal,b191aaaf,f979bbca82c6fe009956eac4ec1ba45c,0xcabb79f9,0x00fec682,0xc4ea5699,0x5ca41bec,31930eaf409e4a27,31930eaf409e4a27,0,,
85,2,-3,63,10,fault,b61dc3be,62b4565ef09eb877274ec91fe8c02de3,0x5e56b462,0x77b89ef0,0x1fc94e27,0xe32dc0e8,569debddd4970ff5,62b4565ed3d74efd,8,0;1;2;3;4;5;6;7,34;29;bd;83;07;40;41;08
86,2,-3,63,10,fault,f5d4de0b,d7048b79251f48cb60d962fb0ae97aa9,0x798b04d7,0xcb481f25,0xfb62d960,0xa97ae90a,f5dd968297cd9690,00094889f7d4d422,8,0;1;2;3;4;5;6;7,f5;d4;de;0b;60;19;42;b2
87,2,-3,63,10,normal,a0ea4f0b,aaf549731b6f2e2ea4b7bf4c9163b04f,0x7349f5aa,0x2e2e6f1b,0x4cbfb7a4,0x4fb06391,b1896f0580196804,b1896f0580196804,0,,
88,2,-3,63,10,no_response,0dbd313a,ea5a1c5198f77278824c742c21fe73dc,0x511c5aea,0x7872f798,0x2c744c82,0xdc73fe21,0d4b43622feb4542,,0,,
89,2,-3,63,10,no_response,3ba52eac,e4b5725a75f3b0f3e99f3b847b98fa78,0x5a72b5e4,0xf3b0f375,0x843b9fe9,0x78fa987b,4a359edcda335e74,,0,,
90,2,-3,63,10,fault,0e6eba9b,bcebe03e10efb07f8051ac9d77faf071,0x3ee0ebbc,0x7fb0ef10,0x9dac5180,0x71f0fa77,1e840aeaba845aaa,8041a01c3a845aab,6,0;1;2;3;4;7,9e;c5;aa;f6;80;01
91,2,-3,63,10,no_response,1bbc8799,f5f859317a66db554394e2427f534d08,0x3159f8f5,0x55db667a,0x42e29443,0x084d537f,61fece996d784cd9,,0,,
92,2,-3,63,10,no_response,3e62be7b,e78232fd4511e9d2ea83de04c7a0d401,0xfd3282e7,0xd2e91145,0x04de83ea,0x01d4a0c7,7b627e7b5b61747e,,0,,
93,2,-3,63,10,normal,ccdcc11b,6b90a6aaccf6c2cfbafa3855165c3759,0xaaa6906b,0xcfc2f6cc,0x5538faba,0x59375c16,c888c3526caec756,c888c3526caec756,0,,
94,2,-3,63,10,normal,54a3883b,29c9a71f60645b7c6bc56d2239417abd,0x1fa7c929,0x7c5b6460,0x226dc56b,0xbd7a4139,74e3d2073467c604,74e3d2073467c604,0,,
95,2,-3,63,10,no_response,fda5a095,d5555b27d8ccd874d1016cc48513bd27,0x275b55d5,0x74d8ccd8,0xc46c01d1,0x27bd1385,7da538b179b5b9f2,,0,,
96,2,-3,63,10,normal,0e703e15,3209c1e8f04db252555da0a1a34356fc,0xe8c10932,0x52b24df0,0xa1a05d55,0xfc5643a3,ae312c456c355e5d,ae312c456c355e5d,0,,
97,2,-3,63,10,no_response,8a1a3dc7,9402f2de4311e92b11a2a8fb3ab01b0a,0xdef20294,0x2be91143,0xfba8a211,0x0a1bb03a,880a34cd8b18273c,,0,,
98,2,-3,63,10,fault,e2711184,2f76bcdbaa4ed63123235d5b51a3c26e,0xdbbc762f,0x31d64eaa,0x5b5d2323,0x6ec2a351,e273d3a4e273d984,e273d3a4e2705084,2,5;6,03;89
99,2,-3,63,10,fault,a65b7010,9360667f1ae5b55475558ecce119e9c6,0x7f666093,0x54b5e51a,0xcc8e5575,0xc6e919e1,a65ad154265e925e,0001a1441140064c,8,0;1;2;3;4;5;6;7,a6;5b;70;10;37;1e;94;12
100,2,-3,63,10,normal,967b63e9,27fefadd380e25f57fa02f6768a55204,0xddfafe27,0xf5250e38,0x672fa07f,0x0452a568,be7f63eda97f3ecd,be7f63eda97f3ecd,0,,
101,2,-3,63,10,normal,59819881,68d12e94f8f9d1aa97f17d0bdc8e5f1b,0x942ed168,0xaad1f9f8,0x0b7df197,0x1b5f8edc,8109c98b8121eb9b,8109c98b8121eb9b,0,,
102,2,-3,63,10,no_response,f5437cb0,1be7d26346c0136e15fb37f21ac701c7,0x63d2e71b,0x6e13c046,0xf237fb15,0xc701c71a,f7837df6faa77df3,,0,,
103,2,-3,63,10,normal,ee572db1,8d9c7c5b7325acef0ab77b33e14c4ff6,0x5b7c9c8d,0xefac2573,0x337bb70a,0xf64f4ce1,8f53215765ea31d3,8f53215765ea31d3,0,,
104,2,-3,63,10,fault,1f759a68,90b887cf3b382e237207edd7445feff3,0xcf87b890,0x232e383b,0xd7ed0772,0xf3ef5f44,1f6db44b3d6db46f,00182e231f6d1dab,7,0;1;2;3;4;6;7,1f;75;9a;68;22;a9;c4
105,2,-3,63,10,normal,47d1f8b8,2888b848ee776eed52087c170704e071,0x48b88828,0xed6e77ee,0x177c0852,0x71e00407,41d598d905d90cfd,41d598d905d90cfd,0,,
106,2,-3,63,10,fault,9db0f677,a092f73f69aedc4af39e38a9888e31ca,0x3ff792a0,0x4adcae69,0xa9389ef3,0xca318e88,953ee63ddc2eef5c,088e104a1d32c77d,8,0;1;2;3;4;5;6;7,9d;b0;f6;77;c1;1c;28;21
107,2,-3,63,10,fault,04c0b14c,76e9b49ce932e6e94d08ef149368abcb,0x9cb4e976,0xe9e632e9,0x14ef084d,0xcbab6893,85e013851ba053d0,8120a2c91ba053d0,4,0;1;2;3,04;c0;b1;4c
108,2,-3,63,10,fault,59636424,07dc2de8bed6c6994a2f58600d5c3668,0xe82ddc07,0x99c6d6be,0x60582f4a,0x68365c0d,5537622c5435082c,b282c091b4d08699,8,0;1;2;3;4;5;6;7,e7;b5;a2;bd;e0;e5;8e;b5
109,2,-3,63,10,no_response,09a073b1,1b74883407f1abdf234c6bd71af90f62,0x3488741b,0xdfabf107,0xd76b4c23,0x620ff91a,0b5178f313d45852,,0,,
110,2,-3,63,10,fault,46b82843,75e41b4d546f7bcf4b942bee6aed41d9,0x4d1be475,0xcf7b6f54,0xee2b944b,0xd941ed6a,06d5698a27dc0988,406d41c9608d6b4e,8,0;1;2;3;4;5;6;7,46;b8;28;43;47;51;62;c6
111,2,-3,63,10,normal,37a8115e,7a15b340a3901f97d4d04a6558550536,0x40b3157a,0x971f90a3,0x654ad0d4,0x36055558,37b81448bf3d181b,37b81448bf3d181b,0,,
112,2,-3,63,10,no_response,42a38543,fab6a4ae48dc9b5688af9af8c3e4c411,0xaea4b6fa,0x569bdc48,0xf89aaf88,0x11c4e4c3,02670553002d1bbb,,0,,
113,2,-3,63,10,normal,8b1f5f97,94188e9b5bc121c60313cbbef1b832c6,0x9b8e1894,0xc621c15b,0xbecb1303,0xc632b8f1,da9f7f511816d609,da9f7f511816d609,0,,
114,2,-3,63,10,fault,b3abcb76,fcfe433dea173ecbabbd4d755ba535f6,0x3d43fefc,0xcb3e17ea,0x754dbdab,0xf635a55b,f9aeffb4e9a68736,4a0534c2fb0fcb42,8,0;1;2;3;4;5;6;7,b3;ab;cb;76;12;a9;4c;74
115,2,-3,63,10,no_response,15bad584,eab26e62b02724b30d3e7e8208b35607,0x626eb2ea,0xb32427b0,0x827e3e0d,0x0756b308,1599d187151cd906,,0,,
116,2,-3,63,10,no_response,b9ea293d,860e12331889daf8c24fa902f76974e7,0x33120e86,0xf8da8918,0x02a94fc2,0xe77469f7,a9e379ddbde5b11c,,0,,
117,2,-3,63,10,normal,d495e89a,6ee251cf79544875e4ad2ef3692d3486,0xcf51e26e,0x75485479,0xf32eade4,0x86342d69,bd91e89eb811f0ae,bd91e89eb811f0ae,0,,
118,2,-3,63,10,no_response,4a1dd906,5d064ce31993538c4df14d8c54d741d8,0xe34c065d,0x8c539319,0x8c4df14d,0xd841d754,5a8e988e5a8a94ca,,0,,
119,2,-3,63,10,normal,a24d9f42,fb4201eab32dc0771a244ecf2bd17a00,0xea0142fb,0x77c02db3,0xcf4e241a,0x007ad12b,814cdf428129dfcf,814cdf428129dfcf,0,,
120,2,-3,63,10,fault,66008596,942855669ed9859a673a501a1081ace0,0x66552894,0x9a85d99e,0x1a503a67,0xe0ac8110,768101167430d1ee,94285566fdcb8582,8,0;1;2;3;4;5;6;7,e2;a9;54;70;89;fb;54;6c
121,2,-3,63,10,no_response,94301565,2a6a0fc699dc1c0b194e7e73db2a23bc,0xc60f6a2a,0x0b1cdc99,0x737e4e19,0xbc232adb,0d38156d8f1c04a0,,0,,
122,2,-3,63,10,fault,27a55f73,8d76962a7e1a26c4287f9f8d870fda4f,0x2a96768d,0xc4261a7e,0x8d9f7f28,0x4fda0f87,21af5d3782cf5df5,060a024407aac4de,8,0;1;2;3;4;5;6;7,27;a5;5f;73;85;65;99;2b
123,2,-3,63,10,no_response,3bdc7dba,47105d7b27b246ad06b5ab5ebff8f5a5,0x7b5d1047,0xad46b227,0x5eabb506,0xa5f5f8bf,1c6c391f3c6c23cd,,0,,
124,2,-3,63,10,fault,feae556c,1871f8ae889b34c2af674a46dd24a969,0xaef87118,0xc2349b88,0x464a67af,0x69a924dd,76ae752c66ecb500,880020401c080000,7,0;1;2;3;4;5;6,fe;ae;55;6c;7a;e4;b5
