trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
838,2,-6,62,1,fault,00000000,357d8564a2c5aee24711c7b1d5ebd0a7,0x64857d35,0xe2aec5a2,0xb1c71147,0xa7d0ebd5,80c180a2127983a4,80c180a2020186a0,4,4;5;6;7,10;78;05;04
839,2,-6,62,1,fault,00000000,177944061fae10c1ab699487c5a34360,0x06447917,0xc110ae1f,0x879469ab,0x6043a3c5,05a200400d605487,05a200400b281081,4,4;5;6;7,06;48;44;06
840,2,-6,62,1,fault,00000000,2a36ea625f9a0c2ef050c5db5f3b8d13,0x62ea362a,0x2e0c9a5f,0xdbc550f0,0x138d3b5f,5f1a0c027a324c4a,5f1a0c025010040a,4,4;5;6;7,2a;22;48;40
841,2,-6,62,1,fault,00000000,33d972ef3969db79936cc07dd11802a1,0xef72d933,0x79db6939,0x7dc06c93,0xa10218d1,11080221133882b5,2861d958b94d5b69,8,0;1;2;3;4;5;6;7,39;69;db;79;aa;75;d9;dc
842,2,-6,62,1,normal,00000000,31209b59f41b16da0e6e33df42d57868,0x599b2031,0xda161bf4,0xdf336e0e,0x6878d542,40111048042a19cb,40111048042a19cb,0,,
843,2,-6,62,1,fault,00000000,7b2c07580cb038643e4026569ce12835,0x58072c7b,0x6438b00c,0x5626403e,0x3528e19c,0ca028242e202604,00101040a6513645,8,0;1;2;3;4;5;6;7,0c;b0;38;64;88;71;10;41
844,2,-6,62,1,fault,00000000,90cc9cd5e0d2cd92fc3f8552ab1a5a94,0xd59ccc90,0x92cdd2e0,0x52853ffc,0x945a1aab,a0124890f01619d6,a0124890e0128512,4,4;5;6;7,10;04;9c;c4
845,2,-6,62,1,normal,00000000,0e0cd5ccb193c92da2b6c18ab5cb419e,0xccd50c0e,0x2dc993b1,0x8ac1b6a2,0x9e41cbb5,b183410ca69e410c,b183410ca69e410c,0,,
846,2,-6,62,1,normal,00000000,f3c795cbdc8df5129aa87680c03c636d,0xcb95c7f3,0x12f58ddc,0x8076a89a,0x6d633cc0,c00c6100ca0c61c9,c00c6100ca0c61c9,0,,
847,2,-6,62,1,fault,00000000,61b562bc2203a8f71ac9e283a3dc9af0,0xbc62b561,0xf7a80322,0x83e2c91a,0xf09adca3,220088f02314c0b3,220088f00201a083,4,4;5;6;7,21;15;60;30
848,2,-6,62,1,fault,00000000,864ed93f6a816d794690fea09087be4f,0x3fd94e86,0x796d816a,0xa0fe9046,0x4fbe8790,00812c49c4862c0f,00812c4942806c20,4,4;5;6;7,86;06;40;2f
849,2,-6,62,1,fault,00000000,8c64cf1b8af39a657e5ba04dc2e189ed,0x1bcf648c,0x659af38a,0x4da05b7e,0xed89e1c2,82e1886586738945,081212004e0113c4,8,0;1;2;3;4;5;6;7,8a;f3;9a;65;c8;72;9a;81
850,2,-6,62,1,fault,00000000,c29cebc857a8779ab7e6dc53f86a8269,0xc8eb9cc2,0x9a77a857,0x53dce6b7,0x69826af8,50280208552c1e1a,078075923ae669a1,8,0;1;2;3;4;5;6;7,57;a8;77;9a;6f;ca;77;bb
851,2,-6,62,1,fault,00000000,3df802c035b1cc4199d57f11a3a3459a,0xc002f83d,0x41ccb135,0x117fd599,0x9a45a3a3,21a1440029e14e81,21a1440011914c01,4,4;5;6;7,38;70;02;80
852,2,-6,62,1,fault,00000000,a711abf5bfc0aa610e55b8051c6d3f33,0xf5ab11a7,0x61aac0bf,0x05b8550e,0x333f6d1c,1c402a210c502b35,1c402a210e40a801,4,4;5;6;7,02;10;83;34
853,2,-6,62,1,fault,00000000,87b29429cad6a6b20a197b1a4037cd73,0x2994b287,0xb2a6d6ca,0x1a7b190a,0x73cd3740,401684320832b63b,401684320a102212,4,4;5;6;7,02;22;94;29
854,2,-6,62,1,fault,00000000,0154ff9130434fe8243f5acb892eea4b,0x91ff5401,0xe84f4330,0xcb5a3f24,0x4bea2e89,00024a482113fa48,00024a4820034ac8,4,4;5;6;7,01;10;b0;80
855,2,-6,62,1,normal,00000000,cb744f092683741629b3fcf36bc515c0,0x094f74cb,0x16748326,0xf3fcb329,0xc015c56b,2281140062f73d13,2281140062f73d13,0,,
856,2,-6,62,1,normal,00000000,8cf8b954d60b9cfd1fc1f60e1ae43a80,0x54b9f88c,0xfd9c0bd6,0x0ef6c11f,0x803ae41a,1200188012211c08,1200188012211c08,0,,
857,2,-6,62,1,fault,00000000,925917b2e94e6d7ec3030f49e65d910f,0xb2175992,0x7e6d4ee9,0x490f03c3,0x0f915de6,e04c010ec15a1b4a,e04c010ec1020d48,3,5;6;7,58;16;02
858,2,-6,62,1,fault,00000000,c56cdfc203597904863fec581f2f9811,0xc2df6cc5,0x04795903,0x58ec3f86,0x11982f1f,0309180083193c40,0309180002196800,3,4;6;7,81;54;40
859,2,-6,62,1,normal,00000000,d785c7a9d51e8d6b6481cad538c0f966,0xa9c785d7,0x6b8d1ed5,0xd5ca8164,0x66f9c038,1000896210018be0,1000896210018be0,0,,
860,2,-6,62,1,fault,00000000,8df0b8b472e59043c1df0051aa37c6f9,0xb4b8f08d,0x4390e572,0x5100dfc1,0xf9c637aa,22258041492580e1,2225804140c50041,4,4;5;6;7,09;e0;80;a0
861,2,-6,62,1,fault,00000000,5055773e731ebc18b9e059143ffdaf0e,0x3e775550,0x18bc1e73,0x1459e0b9,0x0eaffd3f,331cac0831156e0a,331cac0831001810,3,5;6;7,15;76;1a
862,2,-6,62,1,fault,00000000,77f315305d5ea956cc1b45df415a8ab7,0x3015f377,0x56a95e5d,0xdf451bcc,0xb78a5a41,415a8816495b0476,415a88164c1a0156,4,4;5;6;7,05;41;05;20
863,2,-6,62,1,fault,00000000,b4786f2ef2cb8e33b5ac13a3138f6494,0x2e6f78b4,0x338ecbf2,0xa313acb5,0x94648f13,128b041014a86505,e0408a23e5e4eba6,8,0;1;2;3;4;5;6;7,f2;cb;8e;33;f1;4c;8e;a3
864,2,-6,62,1,fault,00000000,1d1a36cd8642a12d3a3fbe0ca71fef0d,0xcd361a1d,0x2da14286,0x0cbe3f3a,0x0def1fa7,8602a10d1f02b00d,004000203b45d820,8,0;1;2;3;4;5;6;7,86;42;a1;2d;24;47;68;2d
865,2,-6,62,1,fault,00000000,722056feb868363eb83d02ba10da7df6,0xfe562072,0x3e3668b8,0xba023db8,0xf67dda10,1048343698085476,10483436b828023a,4,4;5;6;7,20;20;56;4c
866,2,-6,62,1,normal,00000000,3fe432d47bde0b6481632cb490c2a73d,0xd432e43f,0x640bde7b,0xb42c6381,0x3da7c290,10c2032410e20aa4,10c2032410e20aa4,0,,
867,2,-6,62,1,fault,00000000,ed54f61112e4308de3b27713bbf0a470,0x11f654ed,0x8d30e412,0x1377b2e3,0x70a4f0bb,12e020004ae0e200,12e0200002a03001,4,4;5;6;7,48;40;d2;01
868,2,-6,62,1,normal,00000000,2c0da41c0d01f5d0ede55a14660e9da8,0x1ca40d2c,0xd0f5010d,0x145ae5ed,0xa89d0e66,040095800508d40c,040095800508d40c,0,,
869,2,-6,62,1,fault,00000000,76761b7a22502c38512098036d3c4e82,0x7a1b7676,0x382c5022,0x03982051,0x824e3c6d,20100c0034141a00,20100c0000000800,3,4;5;6,34;14;12
870,2,-6,62,1,fault,00000000,5ef358402d6137b134c620fbfb035b54,0x4058f35e,0xb137612d,0xfb20c634,0x545b03fb,290113106a8178b1,046024a1e6e04c14,8,0;1;2;3;4;5;6;7,2d;61;37;b1;8c;61;34;a5
871,2,-6,62,1,fault,00000000,32e329d6cba10caefaa1dfa3b0b44dc0,0xd629e332,0xae0ca1cb,0xa3dfa1fa,0xc04db4b0,80a00c80c8a00ce0,4b01002e8315444e,8,0;1;2;3;4;5;6;7,cb;a1;0c;ae;4b;b5;48;ae
872,2,-6,62,1,fault,00000000,5ecb1da210428495fcc790c9d03ff958,0xa21dcb5e,0x95844210,0xc990c7fc,0x58f93fd0,100280101c8a8901,1002801010428081,4,4;5;6;7,0c;c8;09;80
873,2,-6,62,1,fault,00000000,8a4c56b65b814658013424eeed98273b,0xb6564c8a,0x5846815b,0xee243401,0x3b2798ed,49800618890c06dc,4980061801000448,4,4;5;6;7,88;0c;02;94
874,2,-6,62,1,fault,00000000,47d86ab40fd35692effe957292a8e6c6,0xb46ad847,0x9256d30f,0x7295feef,0xc6e6a892,028046824a8276a6,0d531010a827d7c2,8,0;1;2;3;4;5;6;7,0f;d3;56;92;e2;a5;a1;64
875,2,-6,62,1,fault,00000000,110fe3d45738abcc59c44aec4c176ac8,0xd4e30f11,0xccab3857,0xec4ac459,0xc86a174c,44102ac840032ac8,44102ac851000acc,4,4;5;6;7,11;03;20;04
876,2,-6,62,1,normal,00000000,4c99c7a811f879cbe5efd3020a6da8bb,0xa8c7994c,0xcb79f811,0x02d3efe5,0xbba86d0a,0068288b4d6812aa,0068288b4d6812aa,0,,
877,2,-6,62,1,normal,00000000,659eeaae61ff53068f53736ff2d9a0af,0xaeea9e65,0x0653ff61,0x6f73538f,0xafa0d9f2,60d9000664d99186,60d9000664d99186,0,,
878,2,-6,62,1,fault,00000000,d36850a1ca192481bfb05231d485e991,0xa15068d3,0x812419ca,0x3152b0bf,0x91e985d4,c0012081c93010a1,c00120818a100001,4,4;5;6;7,43;20;10;a0
879,2,-6,62,1,normal,00000000,f7000cbbb0a077b5fd1aa722e53eddb8,0xbb0c00f7,0xb577a0b0,0x22a71afd,0xb8dd3ee5,a02055b0a0002fba,a02055b0a0002fba,0,,
880,2,-6,62,1,normal,00000000,565e47ad5ff70954d4dd8eb11fc8da6b,0xad475e56,0x5409f75f,0xb18eddd4,0x6bdac81f,1fc0084016c14c98,1fc0084016c14c98,0,,
881,2,-6,62,1,normal,00000000,93600f8e4a7a47f72d2c0d0cf6780e0e,0x8e0f6093,0xf7477a4a,0x0c0d2c2d,0x0e0e78f6,427806069b680606,427806069b680606,0,,
882,2,-6,62,1,normal,00000000,6ab844376bdcbfa9ff21c91c050c9c90,0x3744b86a,0xa9bfdc6b,0x1cc921ff,0x909c0c05,010c9c800128cd0c,010c9c800128cd0c,0,,
883,2,-6,62,1,fault,00000000,e4c27609bd5cdc925a42415c8dcf4eed,0x0976c2e4,0x92dc5cbd,0x5c41425a,0xed4ecf8d,8d4c4c80dcc04611,8d4c4c8018404010,4,4;5;6;7,c4;80;06;01
884,2,-6,62,1,fault,00000000,8b9b221528895534cd196f76086750bd,0x15229b8b,0x34558928,0x766f19cd,0xbd506708,0801503489136735,0801503408094534,4,4;5;6;7,81;1a;22;01
885,2,-6,62,1,fault,00000000,7b8ff57269c6aa2c2f7decc40c2ae095,0x72f58f7b,0x2caac669,0xc4ec7d2f,0x95e02a0c,0802a0040a43ac54,0802a0042944a804,4,4;5;6;7,23;07;04;50
886,2,-6,62,1,fault,00000000,662e08d385d9662c3295f669aed67577,0xd3082e66,0x2c66d985,0x69f69532,0x7775d6ae,84d064240493663a,84d0642400916628,3,4;5;7,04;02;12
887,2,-6,62,1,fault,00000000,946e7fd6c39a2aa03ab4d3a092e6d9ea,0xd67f6e94,0xa02a9ac3,0xa0d3b43a,0xead9e692,828208a082d208e2,828208a0029002a0,4,4;5;6;7,80;42;0a;42
888,2,-6,62,1,fault,00000000,c49fcaec00fa6c0ccd968ec9d54e06ab,0xecca9fc4,0x0c6cfa00,0xc98e96cd,0xab064ed5,004a0408000a8468,00b0680411b0ec67,7,1;2;3;4;5;6;7,fa;6c;0c;11;ba;68;0f
889,2,-6,62,1,fault,00000000,3b9fc4b01e86e7cc9b49b092459585c5,0xb0c49f3b,0xcce7861e,0x92b0499b,0xc5859545,048485c4009ca490,1a02620884c6774e,8,0;1;2;3;4;5;6;7,1e;86;e7;cc;84;5a;d3;de
890,2,-6,62,1,normal,00000000,aa761dd832808b092db9c34f510d55ca,0xd81d76aa,0x098b8032,0x4fc3b92d,0xca550d51,1000010808b49789,1000010808b49789,0,,
891,2,-6,62,1,normal,00000000,8e98547c77083ff2f9d1adcfcedde564,0x7c54988e,0xf23f0877,0xcfadd1f9,0x64e5ddce,4608256077086dea,4608256077086dea,0,,
892,2,-6,62,1,fault,00000000,b4ff61e27c74623b55321a202516eab9,0xe261ffb4,0x3b62747c,0x201a3255,0xb9ea1625,24146239641462a0,2414623954300220,4,4;5;6;7,30;24;60;80
893,2,-6,62,1,fault,00000000,c9dd6d2e6b6b00b260f1c8de4066f19f,0x2e6dddc9,0xb2006b6b,0xdec8f160,0x9ff16640,4062009260f42992,4062009260610092,2,5;6,95;29
894,2,-6,62,1,fault,00000000,4a84b70e289e7320f463ed7e4ca5758b,0x0eb7844a,0x20739e28,0x7eed63f4,0x8b75a54c,088471002886f124,201a02200439c285,8,0;1;2;3;4;5;6;7,28;9e;73;20;2c;bf;33;a1
895,2,-6,62,1,normal,00000000,e66b08be3cdb3541350ceb696e80ba43,0xbe086be6,0x4135db3c,0x69eb0c35,0x43ba806e,2c8030417600216b,2c8030417600216b,0,,
896,2,-6,62,1,normal,00000000,69c79a6d6b58ee72628c8895e2665f75,0x6d9ac769,0x72ee586b,0x95888c62,0x755f66e2,62404e7062ca1a70,62404e7062ca1a70,0,,
897,2,-6,62,1,fault,00000000,df8c54dfa270ad1485f4d6f36785d529,0xdf548cdf,0x14ad70a2,0xf3d6f485,0x29d58567,22008500427084ca,2200850080708410,2,4;7,c2;da
898,2,-6,62,1,fault,00000000,4ae397a02a8bd02aa08bcb17fee78390,0xa097e34a,0x2ad08b2a,0x17cb8ba0,0x9083e7fe,2a8380006aebc082,2a838000208bc002,3,4;5;7,4a;60;80
899,2,-6,62,1,fault,00000000,fae32b61be014ed96bfe0faac504cddb,0x612be3fa,0xd94e01be,0xaa0ffe6b,0xdbcd04c5,84004cd980e20ce9,84004cd92a000e88,4,4;5;6;7,aa;e2;02;61
900,2,-6,62,1,no_response,00000000,ffc705d079481eeae7d3a87a339b03ec,0xd005c7ff,0xea1e4879,0x7aa8d3e7,0xec039b33,310802e8b50009fa,,0,,
901,2,-6,62,1,fault,00000000,8b85181107c92cf6bbd78022ef870718,0x1118858b,0xf62cc907,0x2280d7bb,0x180787ef,0781041003c10032,0781041003c10022,1,7,10
902,2,-6,62,1,fault,00000000,4cf85e139e4d9a42355ab8815f7f59d5,0x135ef84c,0x429a4d9e,0x81b85a35,0xd5597f5f,1e4d18405c68d810,1e4d184014489800,4,4;5;6;7,48;20;40;10
903,2,-6,62,1,normal,00000000,6abedad29eb4931a6b0944a06c92c8fb,0xd2dabe6a,0x1a93b49e,0xa044096b,0xfbc8926c,0c90801a089a8852,0c90801a089a8852,0,,
904,2,-6,62,1,fault,00000000,e372d2efbdc63b4df4e6ac5c8c7c26f6,0xefd272e3,0x4d3bc6bd,0x5cace6f4,0xf6267c8c,8c442244d4d4aae6,8c442244b4c6284c,4,4;5;6;7,60;12;82;aa
905,2,-6,62,1,normal,00000000,eae83c671e996b4510b45cecf2edb8b4,0x673ce8ea,0x456b991e,0xec5cb410,0xb4b8edf2,12892804f2d86c04,12892804f2d86c04,0,,
906,2,-6,62,1,fault,00000000,c43dc594093fdf37c905f4d601294632,0x94c53dc4,0x37df3f09,0xd6f405c9,0x32462901,01294632c9295492,012946320905d416,4,4;5;6;7,c0;2c;80;84
907,2,-6,62,1,fault,00000000,2028dfdcb7816bf09252251ab10c31f9,0xdcdf2820,0xf06b81b7,0x1a255292,0xf9310cb1,b10021f0b20835d0,06814a00948d7e01,8,0;1;2;3;4;5;6;7,b7;81;6b;f0;26;85;4b;d1
908,2,-6,62,1,normal,00000000,7b3fc7546551b8c3bec80844e2db1141,0x54c73f7b,0xc3b85165,0x4408c8be,0x4111dbe2,605110417c530944,605110417c530944,0,,
909,2,-6,62,1,fault,00000000,082c8c5a0fd5bb304359f9837556f230,0x5a8c2c08,0x30bbd50f,0x83f95943,0x30f25675,0554b230035db112,0554b2300351b900,3,5;6;7,0c;08;12
910,2,-6,62,1,normal,00000000,cdd9010a90bc9ff4cd5484cc3c8e922d,0x0a01d9cd,0xf49fbc90,0xcc8454cd,0x2d928e3c,108c922441cc84c4,108c922441cc84c4,0,,
911,2,-6,62,1,fault,00000000,ed7c8935a85b72f7893dd2bbcca054bf,0x35897ced,0xf7725ba8,0xbbd23d89,0xbf54a0cc,880050b7cd05d2b7,205b224065def4ca,8,0;1;2;3;4;5;6;7,a8;5b;72;f7;a8;db;26;7d
912,2,-6,62,1,normal,00000000,0276c9445ff22a51b25b820090d4e89d,0x44c97602,0x512af25f,0x00825bb2,0x9de8d490,10d0281110544a04,10d0281110544a04,0,,
913,2,-6,62,1,fault,00000000,7348054d9a4e5bfef7416b916d0ae31e,0x4d054873,0xfe5b4e9a,0x916b41f7,0x1ee30a6d,080a431e80084b9d,080a431e92404b90,3,4;5;7,12;48;0d
914,2,-6,62,1,fault,00000000,a5d59ec5adbb9a4d04cb844c38975499,0xc59ed5a5,0x4d9abbad,0x4c84cb04,0x99549738,2893100920df1089,28931009048b804c,4,4;5;6;7,24;54;90;c5
915,2,-6,62,1,fault,00000000,7c97513ac650a84495a23d42c20d538c,0x3a51977c,0x44a850c6,0x423da295,0x8c530dc2,c2000004d087684a,0450a8407ed6b94e,8,0;1;2;3;4;5;6;7,c6;50;a8;44;ae;51;d1;04
916,2,-6,62,1,normal,00000000,afacacf8dc35ab4019ffee2f1b9241c3,0xf8acacaf,0x40ab35dc,0x2feeff19,0xc341921b,181001401a1906e8,181001401a1906e8,0,,
917,2,-6,62,1,fault,00000000,68b5e8c5521b2da2baedeb8ea09e96a5,0xc5e8b568,0xa22d1b52,0x8eebedba,0xa5969ea0,001a04a01a384183,001a04a012092982,4,4;5;6;7,08;31;68;01
918,2,-6,62,1,fault,00000000,b92224e751b8d6b20610bed06b292439,0xe72422b9,0xb2d6b851,0xd0be1006,0x3924296b,4128043029309671,4128043000109690,3,4;5;7,29;20;e1
919,2,-6,62,1,normal,00000000,9abb2f66088f4031f648e3be39dc2bb3,0x662fbb9a,0x31408f08,0xbee348f6,0xb32bdc39,088c00318a984834,088c00318a984834,0,,
920,2,-6,62,1,normal,00000000,44f855287e9fc1901fcefdc93e8ff452,0x2855f844,0x90c19f7e,0xc9fdce1f,0x52f48f3e,3e8fc0101ecec088,3e8fc0101ecec088,0,,
921,2,-6,62,1,fault,00000000,a42dd7acded2df79446b968bbef8fbb7,0xacd72da4,0x79dfd2de,0x8b966b44,0xb7fbf8be,9ed0db31e443d325,400204489e90df7a,8,0;1;2;3;4;5;6;7,de;d2;df;79;7a;d3;0c;5f
922,2,-6,62,1,fault,00000000,e1bef5deb09c3cec233052f53933ae24,0xdef5bee1,0xec3c9cb0,0xf5523023,0x24ae3339,30102c242012e434,30102c24201010e4,3,5;6;7,02;f4;d0
923,2,-6,62,1,fault,00000000,eb469f0fdc06e767f25466a9e6cd1f9a,0x0f9f46eb,0x67e706dc,0xa96654f2,0x9a1fcde6,c4040702d0047f22,c4040702d0046621,2,6;7,19;03
924,2,-6,62,1,fault,00000000,3814b286ca082954ff2223ed62286bef,0x86b21438,0x542908ca,0xed2322ff,0xef6b2862,42082944d2002146,880000105a20417b,8,0;1;2;3;4;5;6;7,ca;08;29;54;88;20;60;3d
925,2,-6,62,1,fault,00000000,29ed024c53beb8f77aecff2b61304a53,0x4c02ed29,0xf7b8be53,0x2bffec7a,0x534a3061,413008535b60b86b,4130085352acb823,3,4;5;7,09;cc;48
926,2,-6,62,1,fault,00000000,95a90807a0ebf26f7f28e9f6507551d6,0x0708a995,0x6ff2eba0,0xf6e9287f,0xd6517550,006150462521e866,006150462028e066,3,4;5;6,05;09;08
927,2,-6,62,1,fault,00000000,6666becadffedbf09ffadb2e1ddebfe0,0xcabe6666,0xf0dbfedf,0x2edbfa9f,0xe0bfde1d,1dde9be09ddeffea,1dde9be09ffadb20,4,4;5;6;7,02;24;24;ca
928,2,-6,62,1,fault,00000000,d0a1759091987d312327d98aa5b00243,0x9075a1d0,0x317d9891,0x8ad92723,0x4302b0a5,8190000181810880,8190000101005900,4,4;5;6;7,80;81;51;80
929,2,-6,62,1,fault,00000000,a7769d9ee9238a3f81cfcde17b342180,0x9e9d76a7,0x3f8a23e9,0xe1cdcf81,0x8021347b,6920000023710421,6920000081038821,3,4;5;6,a2;72;8c
930,2,-6,62,1,normal,00000000,f292e5e51eb06f095022a46c81de81fb,0xe5e592f2,0x096fb01e,0x6ca42250,0xfb81de81,00900109c0b0018d,00900109c0b0018d,0,,
931,2,-6,62,1,fault,00000000,be89282a3c1f284cc5e77a75720964f5,0x2a2889be,0x4c281f3c,0x757ae7c5,0xf5640972,30092044b28f2044,3009204404072844,3,4;5;6,b6;88;08
932,2,-6,62,1,fault,00000000,ada5b2a2245806e35f40896c61b7a151,0xa2b2a5ad,0xe3065824,0x6c89405f,0x51a1b761,2010004128e52040,2010004104400060,4,4;5;6;7,2c;a5;20;20
933,2,-6,62,1,fault,00000000,dbdafdf0675f651c5b609989426d77bb,0xf0fddadb,0x1c655f67,0x8999605b,0xbb776d42,424d65185a48ed38,424d651843400108,4,4;5;6;7,19;08;ec;30
934,2,-6,62,1,fault,00000000,54857784f7c63d81aa3499290931ab24,0x84778554,0x813dc6f7,0x299934aa,0x24ab3109,01002900a2012b05,01002900a2041901,3,5;6;7,05;32;04
935,2,-6,62,1,fault,00000000,94cd1ffd83c2e0d20a51eff8f385fc8a,0xfd1fcd94,0xd2e0c283,0xf8ef510a,0x8afc85f3,8380e0829284f3a0,8380e0820240e0d0,4,4;5;6;7,90;c4;13;70
936,2,-6,62,1,fault,00000000,d3f0657c88e69f467fc5a2c21a0bdca9,0x7c65f0d3,0x469fe688,0xc2a2c57f,0xa9dc0b1a,08029c004904e62a,08029c0008c48242,4,4;5;6;7,41;c0;64;68
937,2,-6,62,1,normal,00000000,4b0e47c76055dc845d17e878b680c5e3,0xc7470e4b,0x84dc5560,0x78e8175d,0xe3c580b6,2000c4800b13cd83,2000c4800b13cd83,0,,
938,2,-6,62,1,normal,00000000,5ff1572ce34bce93a9514c74d31bfb13,0x2c57f15f,0x93ce4be3,0x744c51a9,0x13fb1bd3,c30bca13fb015b34,c30bca13fb015b34,0,,
939,2,-6,62,1,no_response,00000000,46e79b82ccdd82b929ac6bb7d557339d,0x829be746,0xb982ddcc,0xb76bac29,0x9d3357d5,c45502994c6f1ab3,,0,,
940,2,-6,62,1,normal,00000000,11de46b3c8635698b09afa231e8e9a00,0xb346de11,0x985663c8,0x23fa9ab0,0x009a8e1e,0802120080161223,0802120080161223,0,,
941,2,-6,62,1,normal,00000000,1162d21e842257f66d7ed32694bcbe0f,0x1ed26211,0xf6572284,0x26d37e6d,0x0fbebc94,842016061560132e,842016061560132e,0,,
942,2,-6,62,1,fault,00000000,2126a0886a0a46b3d7bf89930b2f38c5,0x88a02621,0xb3460a6a,0x9389bfd7,0xc5382f0b,0a0a0081420aa093,0a0a0081420a0093,1,6,a0
943,2,-6,62,1,fault,00000000,70c38a7da73a7eb1198f82a58656ebbb,0x7d8ac370,0xb17e3aa7,0xa5828f19,0xbbeb5686,86126ab111cb0abd,2128140030e5158e,8,0;1;2;3;4;5;6;7,a7;3a;7e;b1;21;2e;1f;33
944,2,-6,62,1,normal,00000000,59aae4d41879a602ea3ff41f6261082b,0xd4e4aa59,0x02a67918,0x1ff43fea,0x2b086162,0061000200334016,0061000200334016,0,,
945,2,-6,62,1,normal,00000000,34e6be59ff76e5510acf240c39a9136b,0x59bee634,0x51e576ff,0x0c24cf0a,0x6b13a939,392001413a201241,392001413a201241,0,,
946,2,-6,62,1,fault,00000000,234b360c203c9d792d9ed9f978437b94,0x0c364b23,0x799d3c20,0xf9d99e2d,0x947b4378,200019102155bb75,20001910201c9979,4,4;5;6;7,01;49;22;0c
947,2,-6,62,1,normal,00000000,f51ee66c5f0cf055fa2df58656d45bb5,0x6ce61ef5,0x55f00c5f,0x86f52dfa,0xb55bd456,56045015fe145624,56045015fe145624,0,,
948,2,-6,62,1,fault,00000000,38f8cc3c8fcd30de0a49ab2554286fe8,0x3cccf838,0xde30cd8f,0x25ab490a,0xe86f2854,040820c81229e408,040820c80a492004,4,4;5;6;7,18;60;c4;0c
949,2,-6,62,1,normal,00000000,c1535f486df1ed1131d3be38c49ac724,0x485f53c1,0x11edf16d,0x38bed331,0x24c79ac4,4490c500e090f518,4490c500e090f518,0,,
950,2,-6,62,1,normal,00000000,d931425d00a7f51f2f1dd1d5343459f7,0x5d4231d9,0x1ff5a700,0xd5d11d2f,0xf7593434,002451171924d115,002451171924d115,0,,
951,2,-6,62,1,normal,00000000,0619aa478261a8d6127c06d11e152eaf,0x47aa1906,0xd6a86182,0xd1067c12,0xaf2e151e,0201288606692896,0201288606692896,0,,
952,2,-6,62,1,fault,00000000,cc0b5000a771c7de3b2eee903ca9c055,0x00500bcc,0xdec771a7,0x90ee2e3b,0x55c0a93c,2421c0542723c690,2421c0542320c690,2,4;5,04;03
953,2,-6,62,1,fault,00000000,759f1a5b4d87e3bc21ac50994d0c5c53,0x5b1a9f75,0xbce3874d,0x9950ac21,0x535c0c4d,4d044010650448d2,0083a3ac2083ef6e,8,0;1;2;3;4;5;6;7,4d;87;e3;bc;45;87;a7;bc
954,2,-6,62,1,fault,00000000,e358d0309a33407b7f4f4540db31c631,0x30d058e3,0x7b40339a,0x40454f7f,0x31c631db,9a314031ba5bc070,9a3140311a034040,4,4;5;6;7,a0;58;80;30
955,2,-6,62,1,fault,00000000,0b4d5436121b2feb37391ee99142600d,0x36544d0b,0xeb2f1b12,0xe91e3937,0x0d604291,1002200910505acd,02190fe2262b2522,8,0;1;2;3;4;5;6;7,12;1b;2f;eb;36;7b;7f;ef
956,2,-6,62,1,fault,00000000,e3a857aa7361247f6019994309018d43,0xaa57a8e3,0x7f246173,0x43991960,0x438d0109,0101044301091443,0101044360010043,3,4;5;6,61;08;14
957,2,-6,62,1,fault,00000000,d9e899b9869f16255f18c7d98bb174d2,0xb999e8d9,0x25169f86,0xd9c7185f,0xd274b18b,82911400d6b09708,8291140006180601,4,4;5;6;7,d0;a8;91;09
958,2,-6,62,1,no_response,00000000,272d521620c7f8d95bb4c1d705cc08f8,0x16522d27,0xd9f8c720,0xd7c1b45b,0xf808cc05,00c408d806ac80d7,,0,,
959,2,-6,62,1,normal,00000000,3c7e998dd27cbc0808db3a8b63ad7691,0x8d997e3c,0x08bc7cd2,0x8b3adb08,0x9176ad63,422c3400282e3000,422c3400282e3000,0,,
960,2,-6,62,1,normal,00000000,e92a4c076afdce5b82abf4849baed956,0x074c2ae9,0x5bcefd6a,0x84f4ab82,0x56d9ae9b,0aacc8520ba9c802,0aacc8520ba9c802,0,,
961,2,-6,62,1,fault,00000000,3a82003e5c6468ab71ed1feb5a382b3d,0x3e00823a,0xab68645c,0xeb1fed71,0x3d2b385a,582028297ae408bd,58202829506408ab,3,4;5;7,2a;80;16
962,2,-6,62,1,fault,00000000,41ed73362a81ec1160dfab82c3b4e667,0x3673ed41,0x11ec812a,0x82abdf60,0x67e6b4c3,0280e40121e8e924,0280e4012081a800,4,4;5;6;7,01;69;41;24
963,2,-6,62,1,normal,00000000,9fb6d19df1f748a83df804f9aac940ed,0x9dd1b69f,0xa848f7f1,0xf904f83d,0xed40c9aa,a0c140a8a6c040bc,a0c140a8a6c040bc,0,,
964,2,-6,62,1,fault,00000000,5cbb7b8c77163badb1067734c0b15573,0x8c7bbb5c,0xad3b1677,0x347706b1,0x7355b1c0,4010112161b51120,4010112131063324,4,4;5;6;7,50;b3;22;04
965,2,-6,62,1,normal,00000000,1f4fa9f46bfa095bbf466aecb69bcd3e,0xf4a94f1f,0x5b09fa6b,0xec6a46bf,0x3ecd9bb6,229a091a220fa998,229a091a220fa998,0,,
