width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
2,17,65,1,normal,010706050d030201,010706050d030201,0,
2,17,66,1,normal,010706050d030201,010706050d030201,0,
2,17,67,1,normal,010706050d030201,010706050d030201,0,
2,17,68,1,normal,010706050d030201,010706050d030201,0,
2,17,69,1,normal,010706050d030201,010706050d030201,0,
2,19,65,1,normal,010706050d030201,010706050d030201,0,
2,19,66,1,normal,010706050d030201,010706050d030201,0,
2,19,67,1,normal,010706050d030201,010706050d030201,0,
2,19,68,1,normal,010706050d030201,010706050d030201,0,
2,19,69,1,normal,010706050d030201,010706050d030201,0,
2,21,65,1,normal,010706050d030201,010706050d030201,0,
2,21,66,1,normal,010706050d030201,010706050d030201,0,
2,21,67,1,normal,010706050d030201,010706050d030201,0,
2,21,68,1,normal,010706050d030201,010706050d030201,0,
2,21,69,1,normal,010706050d030201,010706050d030201,0,
2,23,65,1,normal,010706050d030201,010706050d030201,0,
2,23,66,1,normal,010706050d030201,010706050d030201,0,
2,23,67,1,normal,010706050d030201,010706050d030201,0,
2,23,68,1,normal,010706050d030201,010706050d030201,0,
2,23,69,1,normal,010706050d030201,010706050d030201,0,
2,25,65,1,normal,010706050d030201,010706050d030201,0,
2,25,66,1,normal,010706050d030201,010706050d030201,0,
2,25,67,1,normal,010706050d030201,010706050d030201,0,
2,25,68,1,normal,010706050d030201,010706050d030201,0,
2,25,69,1,normal,010706050d030201,010706050d030201,0,
2,27,65,1,normal,010706050d030201,010706050d030201,0,
2,27,66,1,normal,010706050d030201,010706050d030201,0,
2,27,67,1,normal,010706050d030201,010706050d030201,0,
2,27,68,1,normal,010706050d030201,010706050d030201,0,
2,27,69,1,normal,010706050d030201,010706050d030201,0,
2,29,65,1,normal,010706050d030201,010706050d030201,0,
2,29,66,1,normal,010706050d030201,010706050d030201,0,
2,29,67,1,normal,010706050d030201,010706050d030201,0,
2,29,68,1,normal,010706050d030201,010706050d030201,0,
2,29,69,1,normal,010706050d030201,010706050d030201,0,
2,31,65,1,normal,010706050d030201,010706050d030201,0,
2,31,66,1,normal,010706050d030201,010706050d030201,0,
2,31,67,1,normal,010706050d030201,010706050d030201,0,
2,31,68,1,normal,010706050d030201,010706050d030201,0,
2,31,69,1,normal,010706050d030201,010706050d030201,0,
2,33,65,1,normal,010706050d030201,010706050d030201,0,
2,33,66,1,normal,010706050d030201,010706050d030201,0,
2,33,67,1,normal,010706050d030201,010706050d030201,0,
2,33,68,1,normal,010706050d030201,010706050d030201,0,
2,33,69,1,normal,010706050d030201,010706050d030201,0,
2,35,65,1,normal,010706050d030201,010706050d030201,0,
2,35,66,1,normal,010706050d030201,010706050d030201,0,
2,35,67,1,normal,010706050d030201,010706050d030201,0,
2,35,68,1,normal,010706050d030201,010706050d030201,0,
2,35,69,1,normal,010706050d030201,010706050d030201,0,
2,37,65,1,normal,010706050d030201,010706050d030201,0,
2,37,66,1,normal,010706050d030201,010706050d030201,0,
2,37,67,1,normal,010706050d030201,010706050d030201,0,
2,37,68,1,normal,010706050d030201,010706050d030201,0,
2,37,69,1,normal,010706050d030201,010706050d030201,0,
2,39,65,1,normal,010706050d030201,010706050d030201,0,
2,39,66,1,normal,010706050d030201,010706050d030201,0,
2,39,67,1,normal,010706050d030201,010706050d030201,0,
2,39,68,1,normal,010706050d030201,010706050d030201,0,
2,39,69,1,normal,010706050d030201,010706050d030201,0,
2,41,65,1,normal,010706050d030201,010706050d030201,0,
2,41,66,1,normal,010706050d030201,010706050d030201,0,
2,41,67,1,normal,010706050d030201,010706050d030201,0,
2,41,68,1,normal,010706050d030201,010706050d030201,0,
2,41,69,1,normal,010706050d030201,010706050d030201,0,
2,43,65,1,normal,010706050d030201,010706050d030201,0,
2,43,66,1,normal,010706050d030201,010706050d030201,0,
2,43,67,1,normal,010706050d030201,010706050d030201,0,
2,43,68,1,normal,010706050d030201,010706050d030201,0,
2,43,69,1,normal,010706050d030201,010706050d030201,0,
10,-45,65,1,fault,010706050d030201,080604020d030201,4,0;1;2;3
10,-45,66,1,normal,010706050d030201,010706050d030201,0,
10,-45,67,1,normal,010706050d030201,010706050d030201,0,
10,-45,68,1,fault,010706050d030201,0007060508070605,5,0;4;5;6;7
10,-45,69,1,normal,010706050d030201,010706050d030201,0,
10,-43,65,1,normal,010706050d030201,010706050d030201,0,
10,-43,66,1,normal,010706050d030201,010706050d030201,0,
10,-43,67,1,normal,010706050d030201,010706050d030201,0,
10,-43,68,1,normal,010706050d030201,010706050d030201,0,
10,-43,69,1,normal,010706050d030201,010706050d030201,0,
10,-41,65,1,normal,010706050d030201,010706050d030201,0,
10,-41,66,1,normal,010706050d030201,010706050d030201,0,
10,-41,67,1,normal,010706050d030201,010706050d030201,0,
10,-41,68,1,normal,010706050d030201,010706050d030201,0,
10,-41,69,1,normal,010706050d030201,010706050d030201,0,
10,-39,65,1,normal,010706050d030201,010706050d030201,0,
10,-39,66,1,normal,010706050d030201,010706050d030201,0,
10,-39,67,1,normal,010706050d030201,010706050d030201,0,
10,-39,68,1,normal,010706050d030201,010706050d030201,0,
10,-39,69,1,normal,010706050d030201,010706050d030201,0,
10,-37,65,1,normal,010706050d030201,010706050d030201,0,
10,-37,66,1,normal,010706050d030201,010706050d030201,0,
10,-37,67,1,normal,010706050d030201,010706050d030201,0,
10,-37,68,1,normal,010706050d030201,010706050d030201,0,
10,-37,69,1,normal,010706050d030201,010706050d030201,0,
10,-35,65,1,normal,010706050d030201,010706050d030201,0,
10,-35,66,1,normal,010706050d030201,010706050d030201,0,
10,-35,67,1,normal,010706050d030201,010706050d030201,0,
10,-35,68,1,normal,010706050d030201,010706050d030201,0,
10,-35,69,1,normal,010706050d030201,010706050d030201,0,
10,-33,65,1,normal,010706050d030201,010706050d030201,0,
10,-33,66,1,normal,010706050d030201,010706050d030201,0,
10,-33,67,1,normal,010706050d030201,010706050d030201,0,
10,-33,68,1,normal,010706050d030201,010706050d030201,0,
10,-33,69,1,normal,010706050d030201,010706050d030201,0,
10,-31,65,1,normal,010706050d030201,010706050d030201,0,
10,-31,66,1,normal,010706050d030201,010706050d030201,0,
10,-31,67,1,normal,010706050d030201,010706050d030201,0,
10,-31,68,1,normal,010706050d030201,010706050d030201,0,
10,-31,69,1,normal,010706050d030201,010706050d030201,0,
10,-29,65,1,normal,010706050d030201,010706050d030201,0,
10,-29,66,1,normal,010706050d030201,010706050d030201,0,
10,-29,67,1,normal,010706050d030201,010706050d030201,0,
10,-29,68,1,normal,010706050d030201,010706050d030201,0,
10,-29,69,1,normal,010706050d030201,010706050d030201,0,
10,-27,65,1,normal,010706050d030201,010706050d030201,0,
10,-27,66,1,normal,010706050d030201,010706050d030201,0,
10,-27,67,1,normal,010706050d030201,010706050d030201,0,
10,-27,68,1,normal,010706050d030201,010706050d030201,0,
10,-27,69,1,normal,010706050d030201,010706050d030201,0,
10,-25,65,1,normal,010706050d030201,010706050d030201,0,
10,-25,66,1,normal,010706050d030201,010706050d030201,0,
10,-25,67,1,normal,010706050d030201,010706050d030201,0,
10,-25,68,1,normal,010706050d030201,010706050d030201,0,
10,-25,69,1,normal,010706050d030201,010706050d030201,0,
10,-23,65,1,normal,010706050d030201,010706050d030201,0,
10,-23,66,1,normal,010706050d030201,010706050d030201,0,
10,-23,67,1,normal,010706050d030201,010706050d030201,0,
10,-23,68,1,normal,010706050d030201,010706050d030201,0,
10,-23,69,1,normal,010706050d030201,010706050d030201,0,
10,-21,65,1,normal,010706050d030201,010706050d030201,0,
10,-21,66,1,normal,010706050d030201,010706050d030201,0,
