trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
1,3,-6,62,5,fault,04265681,f9c1f44b2706d6a04411f78d0d8b463e,0x4bf4c1f9,0xa0d60627,0x8df71144,0x3e468b0d,012410a149a63002,0000000000268001,8,0;1;2;3;4;5;6;7,01;24;10;a1;49;80;b0;03
2,3,-6,62,5,fault,4f6f1725,0d63e1aa2a87f3b4a07e019a0207073b,0xaae1630d,0xb4f3872a,0x9a017ea0,0x3b070702,4d6814156f081615,000000008078000a,8,0;1;2;3;4;5;6;7,4d;68;14;15;ef;70;16;1f
3,3,-6,62,5,fault,a18b3378,99690b04ae09dc4b4219f01d09ab2588,0x040b6999,0x4bdc09ae,0x1df01942,0x8825ab09,a9823770aaa2e275,0000000040102014,8,0;1;2;3;4;5;6;7,a9;82;37;70;ea;b2;c2;61
4,3,-6,62,5,fault,f6df984b,4923a0fa4e58aa87f221c444fe96e010,0xfaa02349,0x87aa584e,0x44c421f2,0x10e096fe,b8cf384bbcfc381f,00000000b4df184f,8,0;1;2;3;4;5;6;7,b8;cf;38;4b;08;23;20;50
5,3,-6,62,5,fault,0fb6f6b3,2569ac43b0cc6a5e070dba5012186a0a,0x43ac6925,0x5e6accb0,0x50ba0d07,0x0a6a1812,1fbe9cb90abb5ca1,000000000fbadce3,8,0;1;2;3;4;5;6;7,1f;be;9c;b9;05;01;80;42
6,3,-6,62,5,fault,32698f8c,604e7c7ecd65463fd90658dbda1658ee,0x7e7c4e60,0x3f4665cd,0xdb5806d9,0xee5816da,fa6dcfa2fb6dcfa3,00000000fb6dcf97,5,0;1;2;3;7,fa;6d;cf;a2;34
7,3,-6,62,5,fault,cda38695,18f5c537ad09cda50ea2f09afe0870c8,0x37c5f518,0xa5cd09ad,0x9af0a20e,0xc87008fe,61abc615d103c607,0000000002a2301a,8,0;1;2;3;4;5;6;7,61;ab;c6;15;d3;a1;f6;1d
8,3,-6,62,5,fault,c1efc18a,d68c3d48f501c943d799037615f90dd5,0x483d8cd6,0x43c901f5,0x760399d7,0xd50df915,d4eec8cbd6eeccc8,0000000014eec0c8,6,0;1;2;3;4;6,d4;ee;c8;cb;c2;0c
9,3,-6,62,5,fault,965fc687,cc483c02779553282cccea2397cc89c7,0x023c48cc,0x28539577,0x23eacc2c,0xc789cc97,81dbc7873adba4a7,000000000848a803,8,0;1;2;3;4;5;6;7,81;db;c7;87;32;93;0c;a4
10,3,-6,62,5,fault,34b3f9b6,4c732a1668799b8f31635bc6555ad1e2,0x162a734c,0x8f9b7968,0xc65b6331,0xe2d15a55,74eb683450e3e834,0000000011024040,8,0;1;2;3;4;5;6;7,74;eb;68;34;41;e1;a8;74
11,3,-6,62,5,fault,dfbfed4e,81c8c7cb2185e5a5117fb3132f9e76de,0xcbc7c881,0xa5e58521,0x13b37f11,0xde769e2f,fe3b89cade7a8986,00000000107a1212,7,0;1;2;3;4;6;7,fe;3b;89;ca;ce;9b;94
12,3,-6,62,5,fault,8b11150c,e6d124192cc4605cb7c8c7da25d2dabc,0x1924d1e6,0x5c60c42c,0xdac7c8b7,0xbcdad225,afd155102dc15154,0000000093088782,8,0;1;2;3;4;5;6;7,af;d1;55;10;be;c9;d6;d6
13,3,-6,62,5,fault,96a35c15,0fc9fd5f70407ecd09558a29f40dac2d,0x5ffdc90f,0xcd7e4070,0x298a5509,0x2dac0df4,e6a370189bab7218,0000000009158020,8,0;1;2;3;4;5;6;7,e6;a3;70;18;92;be;f2;38
14,3,-6,62,5,fault,b8cf2474,dc47f02b016d46c274eb54f57ba08f10,0x2bf047dc,0xc2466d01,0xf554eb74,0x108fa07b,b9ef2274b4e5b095,0000000074821035,8,0;1;2;3;4;5;6;7,b9;ef;22;74;c0;67;a0;a0
15,3,-6,62,5,fault,89f5a699,b6bed49ab6998d775c11f6d0c95ef107,0x9ad4beb6,0x778d99b6,0xd0f6115c,0x07f15ec9,09ed279e09ea265b,0000000048007280,8,0;1;2;3;4;5;6;7,09;ed;27;9e;41;ea;54;db
16,3,-6,62,5,fault,9690426b,edf77d8a7b8bcaf81f75f091d93b7798,0x8a7df7ed,0xf8ca8b7b,0x91f0751f,0x98773bd9,cf9b00f349d787f3,0000000004743001,7,0;1;3;4;5;6;7,cf;9b;f3;4d;a3;b7;f2
17,3,-6,62,5,fault,0d332b49,59a19bea9dd9e6e488efe1916329ac70,0xea9ba159,0xe4e6d99d,0x91e1ef88,0x70ac2963,0c3a8f29cc7ac229,0000000000260111,8,0;1;2;3;4;5;6;7,0c;3a;8f;29;cc;5c;c3;38
18,3,-6,62,5,fault,3a391339,0ba123094f8309843051fef704c8894f,0x0923a10b,0x8409834f,0xf7fe5130,0x4f89c804,3eb91a3d3ab938b5,000000003050f673,8,0;1;2;3;4;5;6;7,3e;b9;1a;3d;0a;e9;ce;c6
19,3,-6,62,5,fault,df1906b8,6dfe8da06b47e24ffd95d17571e99cf2,0xa08dfe6d,0x4fe2476b,0x75d195fd,0xf29ce971,be5886faba60cb7d,be5886fab61cc6fd,4,4;5;6;7,0c;7c;0d;80
20,3,-6,62,5,fault,ab98a056,113424abee76017564eaa569970da5b0,0xab243411,0x750176ee,0x69a5ea64,0xb0a50d97,2d9ca166dedea1be,00000000cffaa137,7,0;1;2;3;4;5;7,2d;9c;a1;66;11;24;89
21,3,-6,62,5,fault,ee59989d,e16f21fb7e962714e86ccfadb7e2fe28,0xfb216fe1,0x1427967e,0xadcf6ce8,0x28fee2b7,d8dbbe9dc753be18,000000008068c8a9,8,0;1;2;3;4;5;6;7,d8;db;be;9d;47;3b;76;b1
22,3,-6,62,5,fault,7d11b176,0b8d14cb02fc8f51a9736fa49c6e71c2,0xcb148d0b,0x518ffc02,0xa46f73a9,0xc2716e9c,7d7db0367c6caa34,7d7db0367d61be76,4,4;5;6;7,01;0d;14;42
23,3,-6,62,5,fault,12c3bfbb,5542e9e3dedef1290c2855ce2a8d52f8,0xe3e94255,0x29f1dede,0xce55280c,0xf8528d2a,184fef931acbef91,184fef931ecbeeb3,3,4;6;7,04;01;22
24,3,-6,62,5,fault,c40ee8eb,b0b6b608c206e0f17d4b1cff642d290a,0x08b6b6b0,0xf1e006c2,0xff1c4b7d,0x0a292d64,840ac8eb942adc1a,840ac8eb840ce81a,3,4;5;6,10;26;34
25,3,-6,62,5,fault,a0a53116,43fac30e4ca3ee90fedf3ae031f70966,0x0ec3fa43,0x90eea34c,0xe03adffe,0x6609f731,a0063916af0e1890,00000000b25c1060,8,0;1;2;3;4;5;6;7,a0;06;39;16;1d;52;08;f0
26,3,-6,62,5,fault,286d53d1,79a1884d93e3b3f5e88c0c5e69cd71d9,0x4d88a179,0xf5b3e393,0x5e0c8ce8,0xd971cd69,29ac6200a9ec5b80,00000000a8ed5385,7,0;1;2;4;5;6;7,29;ac;62;01;01;08;05
27,3,-6,62,5,fault,1512918c,8368948f641ed68a414cba4b6b93f97b,0x8f946883,0x8ad61e64,0x4bba4c41,0x7bf9936b,7500418657560386,0000000001402841,7,0;2;3;4;5;6;7,75;41;86;56;16;2b;c7
28,3,-6,62,5,fault,fcf9d635,212bf7d3a8142f83ad057a8a734c201a,0xd3f72b21,0x832f14a8,0x8a7a05ad,0x1a204c73,dcfdf63754f4ae27,0000000005015008,8,0;1;2;3;4;5;6;7,dc;fd;f6;37;51;f5;fe;2f
29,3,-6,62,5,fault,a8de8fe0,0f3a8f680a6f90024e4a55fef6718676,0x688f3a0f,0x02906f0a,0xfe554a4e,0x768671f6,aabf0fe2aaae1cea,00000000a2949fe2,8,0;1;2;3;4;5;6;7,aa;bf;0f;e2;08;3a;83;08
30,3,-6,62,5,fault,71aba298,99d4eef3ff907ce797461671709f6c2c,0xf3eed499,0xe77c90ff,0x71164697,0x2c6c9f70,013bcebc677bdca8,0000000000460210,8,0;1;2;3;4;5;6;7,01;3b;ce;bc;67;3d;de;b8
31,3,-6,62,5,fault,5342cf7c,5fcf893d92ecbdb2739a25df5fff7d9e,0x3d89cf5f,0xb2bdec92,0xdf259a73,0x9e7dff5f,41aef2ee4d8fe2ef,0000000041caeaee,8,0;1;2;3;4;5;6;7,41;ae;f2;ee;0c;45;08;01
32,3,-6,62,5,fault,cfa45737,558d7b5427b31f53a6b5111439d9cafd,0x547b8d55,0x531fb327,0x1411b5a6,0xfdcad939,ee355d66fc191d67,0000000080040004,8,0;1;2;3;4;5;6;7,ee;35;5d;66;7c;1d;1d;63
33,3,-6,62,5,fault,bd6c08f3,73ce87ba4ef7c908248e797f94d9878a,0xba87ce73,0x08c9f74e,0x7f798e24,0x8a87d994,b9bd89fb89acc74b,0000000020083077,8,0;1;2;3;4;5;6;7,b9;bd;89;fb;a9;a4;f7;3c
34,3,-6,62,5,fault,8320f5c1,c9dabffde13ba13b0ae5659be58ec99a,0xfdbfdac9,0x3ba13be1,0x9b65e50a,0x9ac98ee5,622a74db4a4b78db,000000000ac44480,8,0;1;2;3;4;5;6;7,62;2a;74;db;40;8f;3c;5b
35,3,-6,62,5,fault,73ee209e,00e8fc84545d8409e781aad6fac55163,0x84fce800,0x09845d54,0xd6aa81e7,0x6351c5fa,23ab209f37af581a,0000000037efa09e,7,0;1;2;3;5;6;7,23;ab;20;9f;40;f8;84
36,3,-6,62,5,fault,dcba9e11,5b3cb55ccf0718e42787a156daf1b0f0,0x5cb53c5b,0xe41807cf,0x56a18727,0xf0b0f1da,16bb8ef182898f51,000000002080a112,8,0;1;2;3;4;5;6;7,16;bb;8e;f1;a2;09;2e;43
37,3,-6,62,5,fault,647d8f7c,29c60b94bbb4d85c62900c0888e50716,0x940bc629,0x5cd8b4bb,0x080c9062,0x1607e588,ecd98f686ea98c60,0000000040000400,8,0;1;2;3;4;5;6;7,ec;d9;8f;68;2e;a9;88;60
38,3,-6,62,5,fault,8a7f9de7,8a3c011eee7f07060033ae3ed552d7b8,0x1e013c8a,0x06077fee,0x3eae3300,0xb8d752d5,4e2d9ae70a6c9ae7,000000008a4c9be1,8,0;1;2;3;4;5;6;7,4e;2d;9a;e7;80;20;01;06
39,3,-6,62,5,fault,b8e0bd99,35f60bc376118dbb8e7cbc72d97ab93d,0xc30bf635,0xbb8d1176,0x72bc7c8e,0x3db97ad9,e8f034a0abf630e8,00000000886c3040,7,0;1;2;3;4;5;7,e8;f0;34;a0;23;9a;a8
40,3,-6,62,5,fault,a0ae9524,28db76e4387e3a21354022a266e7e2a8,0xe476db28,0x213a7e38,0xa2224035,0xa8e2e766,80c8b704906df704,0000000005000082,8,0;1;2;3;4;5;6;7,80;c8;b7;04;95;6d;f7;86
41,3,-6,62,5,fault,23a4cd39,f5f6c539b80ecfc2d4727d927d0c2c80,0x39c5f6f5,0xc2cf0eb8,0x927d72d4,0x802c0c7d,1ba8c1b912d0c1ab,00000000b3a680bb,8,0;1;2;3;4;5;6;7,1b;a8;c1;b9;a1;76;41;10
42,3,-6,62,5,fault,d71b4d4a,c479db5b078d2832c8fb717fe0cc619b,0x5bdb79c4,0x32288d07,0x7f71fbc8,0x9b61cce0,d7976d58d7a37d38,00000000d7926d78,7,0;1;2;3;5;6;7,d7;97;6d;58;31;10;40
43,3,-6,62,5,fault,78d0d5c0,bd635e4aa307f3513ce361c2e044bab0,0x4a5e63bd,0x51f307a3,0xc261e33c,0xb0ba44e0,d8d467d0c4f0eec2,000000001ce00082,8,0;1;2;3;4;5;6;7,d8;d4;67;d0;d8;10;ee;40
44,3,-6,62,5,fault,909f8625,c707145e04cbb86c653526aa938760c2,0x5e1407c7,0x6cb8cb04,0xaa263565,0xc2608793,901ca665529ca245,0000000061340682,8,0;1;2;3;4;5;6;7,90;1c;a6;65;33;a8;a4;c7
45,3,-6,62,5,fault,340cecdc,7f6a93de5aa0c13ec33f7c29c56ea05d,0xde936a7f,0x3ec1a05a,0x297c3fc3,0x5da06ec5,742c6cc0706c3ca0,00000000811f3c01,7,0;1;2;3;4;5;7,74;2c;6c;c0;f1;73;a1
46,3,-6,62,5,fault,19cc5d7a,81f8d568291d651fd3a56c807c0f8aa6,0x68d5f881,0x1f651d29,0x806ca5d3,0xa68a0f7c,31c15d7c9961fd5a,0000000018c9397a,8,0;1;2;3;4;5;6;7,31;c1;5d;7c;81;a8;c4;20
47,3,-6,62,5,fault,733aba4a,cd299866890988b9bb283c76b4d056fe,0x669829cd,0xb9880989,0x763c28bb,0xfe56d0b4,f33abaf2f71aba7a,00000000fa32b27a,7,0;1;2;3;4;5;6,f3;3a;ba;f2;0d;28;08
48,3,-6,62,5,fault,4053c5bc,590f5562289ffea28b722cea9885f957,0x62550f59,0xa2fe9f28,0xea2c728b,0x57f98598,48d63dbe5946bc3e,000000004841e91e,8,0;1;2;3;4;5;6;7,48;d6;3d;be;11;07;55;20
49,3,-6,62,5,fault,72a88260,9ba4fdbb7e3a6f68cb2e5f4d97f2eb0e,0xbbfda49b,0x686f3a7e,0x4d5f2ecb,0x0eebf297,649ae9682006792b,000000003882cd28,8,0;1;2;3;4;5;6;7,64;9a;e9;68;18;84;b4;03
50,3,-6,62,5,fault,61c04522,795f4ddefdd05c0074db7689276c94dc,0xde4d5f79,0x005cd0fd,0x8976db74,0xdc946c27,4480512244075176,00000000000b2289,8,0;1;2;3;4;5;6;7,44;80;51;22;44;0c;73;ff
51,3,-6,62,5,fault,6d70103d,0d494c69089e2c559750707f7776df4f,0x694c490d,0x552c9e08,0x7f705097,0x4fdf7677,6d661c786d603c48,000000009740502a,8,0;1;2;3;4;5;6;7,6d;66;1c;78;fa;20;6c;62
52,3,-6,62,5,fault,d58a525c,eebadf0a97a5761ac053ca5003dd9d7f,0x0adfbaee,0x1a76a597,0x50ca53c0,0x7f9ddd03,d60f464697014746,00000000558b104c,8,0;1;2;3;4;5;6;7,d6;0f;46;46;c2;8a;57;0a
53,3,-6,62,5,fault,a6c69d5f,9955d7fa3c99f6aa95380af2b6edbb8b,0xfad75599,0xaaf6993c,0xf20a3895,0x8bbbedb6,924f2fd5b38b0e85,00000000b2de9ffd,8,0;1;2;3;4;5;6;7,92;4f;2f;d5;01;55;91;78
54,3,-6,62,5,fault,fc5e2a23,99133d1bbfc42f8d23a04c810320eaab,0x1b3d1399,0x8d2fc4bf,0x814ca023,0xabea2003,ff5e00aadfde02a8,00000000dfde26a2,5,0;1;3;6;7,ff;5e;aa;24;0a
55,3,-6,62,5,fault,1967ccab,91d3790336faf0ab770970ea5ec20e7d,0x0379d391,0xabf0fa36,0xea700977,0x7d0ec25e,0fa5cc822eacc402,0000000041010040,8,0;1;2;3;4;5;6;7,0f;a5;cc;82;6f;ad;c4;42
56,3,-6,62,5,fault,e0a9fa9a,57d23e06825cb354ebfe25ee29dd4d47,0x063ed257,0x54b35c82,0xee25feeb,0x474ddd29,e0f5fbde20f7f3de,e0f5fbde62f5dbde,3,4;5;6,42;02;28
57,3,-6,62,5,fault,f25580ca,8c353fb8af9f0ff26c8621cfa45b7542,0xb83f358c,0xf20f9faf,0xcf21866c,0x42755ba4,564e858856c69580,000000004000200d,8,0;1;2;3;4;5;6;7,56;4e;85;88;16;c6;b5;8d
58,3,-6,62,5,fault,159fb365,da595b2ff8c205d32f1383b7c9c12c3a,0x2f5b59da,0xd305c2f8,0xb783132f,0x3a2cc1c9,dd5fb777ffcdb9fb,0000000007118224,8,0;1;2;3;4;5;6;7,dd;5f;b7;77;f8;dc;3b;df
59,3,-6,62,5,fault,b7b6e729,78e33385664922315a01553c61a99ee5,0x8533e378,0x31224966,0x3c55015a,0xe59ea961,d7bfe508cd17e498,00000000f5b7e719,8,0;1;2;3;4;5;6;7,d7;bf;e5;08;38;a0;03;81
60,3,-6,62,5,fault,b743b9cd,e953fa45dc6887c0a4760ec0c16f71ff,0x45fa53e9,0xc08768dc,0xc00e76a4,0xff716fc1,772bb80d5232c508,000000003323bf0d,8,0;1;2;3;4;5;6;7,77;2b;b8;0d;61;11;7a;05
61,3,-6,62,5,fault,f362e5f4,8b3c85fdab6bc9e1aaa029e24434eb77,0xfd853c8b,0xe1c96bab,0xe229a0aa,0x77eb3444,f3422c95d3566c81,f3422c955942ec14,4,4;5;6;7,8a;14;80;95
62,3,-6,62,5,fault,636d529a,cf0a0a2d58f87de41c6841506f58d774,0x2d0a0acf,0xe47df858,0x5041681c,0x74d7586f,2b3507fe380511fe,0000000004000010,8,0;1;2;3;4;5;6;7,2b;35;07;fe;3c;05;11;ee
63,3,-6,62,5,fault,f07e0177,04d67532bbfa1d8e2c2153610d4d5c8c,0x3275d604,0x8e1dfabb,0x6153212c,0x8c5c4d0d,f9361dfbd81a1557,0000000004014261,8,0;1;2;3;4;5;6;7,f9;36;1d;fb;dc;1b;57;36
64,3,-6,62,5,fault,4a46265b,fbed6a62080bf36529a3e7a5954d5ef0,0x626aedfb,0x65f30b08,0xa5e7a329,0xf05e4d95,4a4f743bfaa9ed3e,4a4f743b4245c57e,4,4;5;6;7,b8;ec;28;40
65,3,-6,62,5,fault,54218a17,f7a0978915cbd45ac879301e0fe4ed75,0x8997a0f7,0x5ad4cb15,0x1e3079c8,0x75ede40f,51e14e4793e80f04,00000000c8302004,7,0;1;2;3;4;5;6,51;e1;4e;47;5b;d8;2f
66,3,-6,62,5,fault,22b4e166,4baa6ab198772adccb6fb26695f0dc1d,0xb16aaa4b,0xdc2a7798,0x66b26fcb,0x1ddcf095,b2c4e97ae059a913,0000000043089022,8,0;1;2;3;4;5;6;7,b2;c4;e9;7a;a3;51;39;31
67,3,-6,62,5,fault,9b3ff880,8825410fcfc0b38c63c960f068d0b673,0x0f412588,0x8cb3c0cf,0xf060c963,0x73b6d068,d3ff4a80d0fe9803,0000000020094070,8,0;1;2;3;4;5;6;7,d3;ff;4a;80;f0;f7;d8;73
68,3,-6,62,5,fault,e8b96041,01656716442014840c13757a206bb234,0x16676501,0x84142044,0x7a75130c,0x34b26b20,e8997045ecd93347,00000000ecb97441,7,0;1;2;3;5;6;7,e8;99;70;45;60;47;06
69,3,-6,62,5,fault,f2073678,b22c8f4aad84458369973b5a3216cc20,0x4a8f2cb2,0x834584ad,0x5a3b9769,0x20cc1632,d2037278c983b030,0000000040133a58,8,0;1;2;3;4;5;6;7,d2;03;72;78;89;90;8a;68
70,3,-6,62,5,fault,ce367a1b,08bea565b8ad39c9b06d7d04da022f3c,0x65a5be08,0xc939adb8,0x047d6db0,0x3c2f02da,563653137635433b,000000007e1b431b,7,0;1;2;3;4;5;7,56;36;53;13;08;2e;20
71,3,-6,62,5,fault,509f07df,1d8fff7a2fae2dbeb7bf40345495d4cc,0x7aff8f1d,0xbe2dae2f,0x3440bfb7,0xccd49554,541b0353763b9393,0000000090114000,8,0;1;2;3;4;5;6;7,54;1b;03;53;e6;2a;d3;93
72,3,-6,62,5,fault,5abbe8d2,2c6944366035c9f8ca73dd3e3ba4387b,0x3644692c,0xf8c93560,0x3edd73ca,0x7b38a43b,7a9fe0aa3acb65ee,000000008a421406,8,0;1;2;3;4;5;6;7,7a;9f;e0;aa;b0;89;71;e8
73,3,-6,62,5,fault,e31bde5c,17972cab608ff1b6f782e237c9a800e1,0xab2c9717,0xb6f18f60,0x37e282f7,0xe100a8c9,a393defc959b1ee8,0000000097000201,8,0;1;2;3;4;5;6;7,a3;93;de;fc;02;9b;1c;e9
74,3,-6,62,5,fault,8a7957ac,6075dc2050a1c4c6b0bd55be039d5888,0x20dc7560,0xc6c4a150,0xbe55bdb0,0x88589d03,8af8172cbaf81f0a,00000000a01c1138,8,0;1;2;3;4;5;6;7,8a;f8;17;2c;1a;e4;0e;32
75,3,-6,62,5,fault,6530a018,71356f31808419d52c022658cc9de549,0x316f3571,0xd5198480,0x5826022c,0x49e59dcc,e5b4a1590525e359,000000002c022608,8,0;1;2;3;4;5;6;7,e5;b4;a1;59;29;27;c5;51
76,3,-6,62,5,fault,e49048ba,7a276fd224d9a5f6cc5a7cc87e3d745b,0xd26f277a,0xf6a5d924,0xc87c5acc,0x5b743d7e,c0896ce8d2ef64e8,00000000e0c86c7a,8,0;1;2;3;4;5;6;7,c0;89;6c;e8;32;27;08;92
77,3,-6,62,5,fault,cf53890c,ed05d5fa71902a6f634fb16c585cbb48,0xfad505ed,0x6f2a9071,0x6cb14f63,0x48bb5c58,9f43a3448752a940,00000000ae53a960,7,0;1;2;3;4;5;7,9f;43;a3;44;29;01;20
78,3,-6,62,5,fault,e5395c43,d2fcd07c18c363c8d554f382a2251916,0x7cd0fcd2,0xc863c318,0x82f354d5,0x161925a2,e5385d43a709ffd7,00000000c5149002,8,0;1;2;3;4;5;6;7,e5;38;5d;43;62;1d;6f;d5
79,3,-6,62,5,fault,49e96894,57b05afe74371155b8519fe9e069ed97,0xfe5ab057,0x55113774,0xe99f51b8,0x97ed69e0,29c8698129c82bab,0000000088408ea8,8,0;1;2;3;4;5;6;7,29;c8;69;81;a1;88;a5;03
80,3,-6,62,5,fault,c858ae99,327fdd887118f6a625bf49ce9293f6bb,0x88dd7f32,0xa6f61871,0xce49bf25,0xbbf69392,d848583bdb6c731f,00000000e940ee1f,7,0;1;2;3;4;5;6,d8;48;58;3b;32;2c;9d
81,3,-6,62,5,fault,1eef0c15,28e5a23ad173e7cffbc76600791b2e06,0x3aa2e528,0xcfe773d1,0x0066c7fb,0x062e1b79,4ffc2a13cf686a17,000000002a840000,8,0;1;2;3;4;5;6;7,4f;fc;2a;13;e5;ec;6a;17
82,3,-6,62,5,fault,c898f003,a3a334cade464847b9d5fb62d57f68ac,0xca34a3a3,0x474846de,0x62fbd5b9,0xac687fd5,1cdeb807707ea88b,000000002191b320,8,0;1;2;3;4;5;6;7,1c;de;b8;07;51;ef;1b;ab
83,3,-6,62,5,fault,dd7275d7,2b6aecadef168ce92b91397ff733bed0,0xadec6a2b,0xe98c16ef,0x7f39912b,0xd0be33f7,3a60f917fe40f913,0000000000813116,8,0;1;2;3;4;5;6;7,3a;60;f9;17;fe;c1;c8;05
84,3,-6,62,5,fault,81e3aecf,e0185ee405b6ff05911cb2694fddde33,0xe45e18e0,0x05ffb605,0x69b21c91,0x33dedd4f,847770ce40f7508e,0000000090080068,8,0;1;2;3;4;5;6;7,84;77;70;ce;d0;ff;50;e6
85,3,-6,62,5,fault,6fa6643d,809a6f299df052459afcdf94d3f07667,0x296f9a80,0x4552f09d,0x94dffc9a,0x6776f0d3,fe563678f75e1f18,00000000020c8d90,8,0;1;2;3;4;5;6;7,fe;56;36;78;f5;52;92;88
86,3,-6,62,5,fault,dd412954,1c778d49e193c6b6db2a5175a56e42d4,0x498d771c,0xb6c693e1,0x75512adb,0xd4426ea5,7c436bc000076861,000000001a281141,8,0;1;2;3;4;5;6;7,7c;43;6b;c0;1a;2f;79;20
87,3,-6,62,5,fault,09519338,db28e400b61f8727abc2fec4a4711afe,0x00e428db,0x27871fb6,0xc4fec2ab,0xfe1a71a4,ad40911ea073f13c,0000000009c078c0,8,0;1;2;3;4;5;6;7,ad;40;91;1e;a9;b3;89;fc
88,3,-6,62,5,fault,7cca6f33,b507df1a51caedc32bb485612fba3ab3,0x1adf07b5,0xc3edca51,0x6185b42b,0xb33aba2f,7d4047b0794c7560,000000007d4aea72,8,0;1;2;3;4;5;6;7,7d;40;47;b0;04;06;9f;12
89,3,-6,62,5,fault,19a5c1b9,46d61eaef95253397e7f83fc261674b8,0xae1ed646,0x395352f9,0xfc837f7e,0xb8741626,39b7918121b7d485,00000000062d80c4,8,0;1;2;3;4;5;6;7,39;b7;91;81;27;9a;54;41
90,3,-6,62,5,fault,eb23207d,922d23d8f8cac9f021baa5aa8c07ff4c,0xd8232d92,0xf0c9caf8,0xaaa5ba21,0x4cff078c,6321e93d4b84a31d,000000000130240a,8,0;1;2;3;4;5;6;7,63;21;e9;3d;4a;b4;87;17
91,3,-6,62,5,fault,f810a91a,59f1701d0ce41fccc216df71d0466585,0x1d70f159,0xcc1fe40c,0x71df16c2,0x856546d0,f854ac9ee844864e,00000000c212c031,8,0;1;2;3;4;5;6;7,f8;54;ac;9e;2a;56;46;7f
92,3,-6,62,5,fault,bccde1a9,523d7b7fac1bffd6a8be9c87be7da782,0x7f7b3d52,0xd6ff1bac,0x879cbea8,0x82a77dbe,10d4462b06d6462a,0000000000a40001,8,0;1;2;3;4;5;6;7,10;d4;46;2b;06;72;46;2b
93,3,-6,62,5,fault,bf6c27d8,cd33572b251dd1b464f83afc22228b05,0x2b5733cd,0xb4d11d25,0xfc3af864,0x058b2222,9f6ca6dcdf662645,0000000040e02a48,8,0;1;2;3;4;5;6;7,9f;6c;a6;dc;9f;86;0c;0d
94,3,-6,62,5,fault,95599218,96d54920fe335ebb233a97e7c28966e4,0x2049d596,0xbb5e33fe,0xe7973a23,0xe46689c2,5758d4b837fac5bb,0000000001088144,8,0;1;2;3;4;5;6;7,57;58;d4;b8;36;f2;44;ff
95,3,-6,62,5,fault,f1545717,59d85adfba7400ce4d29fb57acdfc053,0xdf5ad859,0xce0074ba,0x57fb294d,0x53c0dfac,59005755b8a44d55,000000004509fb11,7,0;2;3;4;5;6;7,59;57;55;fd;ad;b6;44
96,3,-6,62,5,fault,1ec38e86,6fa6d058c6c46c2d4f2d96ba1ac1a9de,0x58d0a66f,0x2d6cc4c6,0xba962d4f,0xdea9c11a,1c03a68a1d639aee,0000000009299292,8,0;1;2;3;4;5;6;7,1c;03;a6;8a;14;4a;08;7c
97,3,-6,62,5,fault,3ddc0844,a377808a2abcb162b2f212f1676ede02,0x8a8077a3,0x62b1bc2a,0xf112f2b2,0x02de6e67,1ff098469e7898a6,000000001f6c1824,8,0;1;2;3;4;5;6;7,1f;f0;98;46;81;14;80;82
98,3,-6,62,5,fault,8011a24d,c30727090923950e77c44542b728fd0a,0x092707c3,0x0e952309,0x4245c477,0x0afd28b7,8131374741158747,000000008111a74f,8,0;1;2;3;4;5;6;7,81;31;37;47;c0;04;20;08
99,3,-6,62,5,fault,e473fc4b,dae66e98da6f126de1126400bf625a2d,0x986ee6da,0x6d126fda,0x006412e1,0x2d5a62bf,7e11ee667e11d243,0000000021106400,8,0;1;2;3;4;5;6;7,7e;11;ee;66;5f;01;b6;43
100,3,-6,62,5,fault,4c1070c1,6ab6c430350add670fd672e50d98e120,0x30c4b66a,0x67dd0a35,0xe572d60f,0x20e1980d,4918b1e14b14a0a4,00000000491220a4,7,0;1;2;3;4;5;6,49;18;b1;e1;02;06;80
101,3,-6,62,5,fault,74b7cea6,16a58c6d9d9f61f58f39e80a3132b737,0x6d8ca516,0xf5619f9d,0x0ae8398f,0x37b73231,65a5ef93efafa28b,00000000f9aeaea6,8,0;1;2;3;4;5;6;7,65;a5;ef;93;16;01;0c;2d
102,3,-6,62,5,fault,94904e4f,58a8fcae0a565357ada8ec585eb0e6e2,0xaefca858,0x5753560a,0x58eca8ad,0xe2e6b05e,9e800c0dcc9806b5,00000000a5a8ac08,8,0;1;2;3;4;5;6;7,9e;80;0c;0d;69;30;aa;bd
103,3,-6,62,5,fault,c77f1bf4,6f0929898b114ca297123c0ece74d727,0x8929096f,0xa24c118b,0x0e3c1297,0x27d774ce,4d6f5fd60d6f3eff,000000001402300c,8,0;1;2;3;4;5;6;7,4d;6f;5f;d6;19;6d;0e;f3
104,3,-6,62,5,fault,53eb4b6c,2eeccfde4c62c0615232ee31427b7c55,0xdecfec2e,0x61c0624c,0x31ee3252,0x557c7b42,13890b2d13810909,0000000012102e10,8,0;1;2;3;4;5;6;7,13;89;0b;2d;01;91;27;19
105,3,-6,62,5,fault,33108e87,5c56300b8162b89525839cf7d0058afe,0x0b30565c,0x95b86281,0xf79c8325,0xfe8a05d0,b31006136614061b,0000000032121612,8,0;1;2;3;4;5;6;7,b3;10;06;13;54;06;10;09
