trial,width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
429,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
430,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
431,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
432,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
433,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
434,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
435,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
436,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
437,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
438,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
439,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
440,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
441,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
442,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
443,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
444,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
445,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
446,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
447,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
448,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
449,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
450,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
451,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
452,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
453,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
454,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
455,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
456,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
457,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
458,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
459,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
460,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
461,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
462,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
463,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
464,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
465,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
466,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
467,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
468,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
469,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
470,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
471,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
472,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
473,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
474,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
475,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
476,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
477,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
478,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
479,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
480,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
481,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
482,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
483,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
484,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
485,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
486,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
487,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
488,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
489,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
490,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
491,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
492,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
493,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
494,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
495,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
496,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
497,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
498,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
499,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
500,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
501,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
502,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
503,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
504,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
505,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
506,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
507,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
508,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
509,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
510,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
511,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
512,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
513,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
514,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
515,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
516,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
517,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
518,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
519,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
520,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
521,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
522,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
523,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
524,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
525,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
526,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
527,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
528,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
529,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
530,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
531,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
532,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
533,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
534,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
535,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
536,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
537,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
538,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
539,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
540,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
541,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
542,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
543,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
544,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
545,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
546,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
547,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
548,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
549,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
550,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
551,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
552,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
553,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
554,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
555,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
556,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
557,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
558,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
559,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
560,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
561,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
562,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
563,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
564,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
565,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
566,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
567,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
568,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
569,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
570,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
571,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
572,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
573,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
574,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
575,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
576,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
577,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
578,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
579,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
580,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
581,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
582,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
583,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
584,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
585,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
586,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
587,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
588,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
589,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
590,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
591,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
592,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
593,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
594,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
595,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
596,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
597,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
598,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
599,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
600,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
601,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
602,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
603,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
604,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
605,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
606,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
607,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
608,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
609,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
610,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
611,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
612,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
613,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
614,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
615,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
616,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
617,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
618,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
619,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
620,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
621,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
622,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
623,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
624,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
625,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
626,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
627,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
628,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
629,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
630,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
631,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
632,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
633,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
634,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
635,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
636,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
637,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
638,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
639,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
640,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
641,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
642,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
643,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
644,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
645,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
646,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
647,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
648,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
649,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
650,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
651,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
652,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
653,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
654,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
655,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
656,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
657,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
658,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
659,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
660,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
661,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
662,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
663,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
664,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
665,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
666,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
667,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
668,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
669,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
670,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
671,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
672,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
673,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
674,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
675,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
676,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
677,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
678,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
679,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
680,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
681,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
682,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
683,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
684,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
685,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
686,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
687,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
688,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
689,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
690,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
691,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
692,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
693,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
694,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
695,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
696,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
697,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
698,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
699,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
700,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
701,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
702,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
703,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
704,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
705,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
706,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
707,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
708,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
709,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
710,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
711,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
712,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
713,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
714,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
715,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
716,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
717,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
718,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
719,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
720,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
721,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
722,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
723,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
724,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
725,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
726,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
727,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
728,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
729,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
730,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
731,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
732,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
733,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
734,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
735,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
736,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
737,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
738,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
739,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
740,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
741,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
742,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
743,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
744,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
745,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
746,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
747,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
748,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
749,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
750,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
751,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
752,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
753,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
754,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
755,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
756,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
757,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
758,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
759,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
760,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
761,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
762,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
763,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
764,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
765,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
766,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
767,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
768,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
769,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
770,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
771,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
772,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
773,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
774,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
775,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
776,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
777,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
778,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
779,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
780,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
781,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
782,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
783,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
784,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
785,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
786,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
787,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
788,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
789,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
790,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
791,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
792,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
793,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
794,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
795,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
796,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
797,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
798,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
799,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
800,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
801,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
802,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
803,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
804,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
805,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
806,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
807,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
808,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
809,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
810,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
811,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
812,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
813,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
814,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
815,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
816,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
817,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
818,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
819,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
820,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
821,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
822,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
823,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
824,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
825,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
826,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
827,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
828,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
829,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
830,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
831,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
832,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
833,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
834,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
835,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
836,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
837,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
838,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
839,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
840,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
841,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
842,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
843,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
844,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
845,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
846,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
847,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
848,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
849,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
850,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
851,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
852,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
853,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
854,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
855,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
856,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
857,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
858,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
859,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
860,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
861,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
862,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
863,-10,14,67,1,fault,000706050c030201,0007060504030201,1,4
